# RRKM rate for corannulene isomer 
En(eV)     K(E) s-1
7.352212  2.823351e+08
7.364610  2.877286e+08
7.377009  2.932084e+08
7.389407  2.987796e+08
7.401805  3.044374e+08
7.414204  3.101882e+08
7.426602  3.160294e+08
7.439000  3.219645e+08
7.451399  3.279933e+08
7.463797  3.341169e+08
7.476195  3.403383e+08
7.488594  3.466572e+08
7.500992  3.530765e+08
7.513390  3.595946e+08
7.525789  3.662156e+08
7.538187  3.729399e+08
7.550585  3.797681e+08
7.562984  3.867014e+08
7.575382  3.937428e+08
7.587780  4.008915e+08
7.600179  4.081500e+08
7.612577  4.155198e+08
7.624975  4.230037e+08
7.637374  4.305989e+08
7.649772  4.383075e+08
7.662170  4.461347e+08
7.674569  4.540821e+08
7.686967  4.621455e+08
7.699365  4.703314e+08
7.711764  4.786390e+08
7.724162  4.870672e+08
7.736560  4.956267e+08
7.748959  5.043090e+08
7.761357  5.131195e+08
7.773755  5.220621e+08
7.786154  5.311327e+08
7.798552  5.403383e+08
7.810950  5.496776e+08
7.823349  5.591523e+08
7.835747  5.687652e+08
7.848145  5.785156e+08
7.860544  5.884086e+08
7.872942  5.984432e+08
7.885340  6.086216e+08
7.897739  6.189454e+08
7.910137  6.294160e+08
7.922535  6.400367e+08
7.934934  6.508082e+08
7.947332  6.617279e+08
7.959730  6.728079e+08
7.972129  6.840397e+08
7.984527  6.954300e+08
7.996925  7.069781e+08
8.009324  7.186893e+08
8.021722  7.305652e+08
8.034120  7.426006e+08
8.046519  7.548066e+08
8.058917  7.671752e+08
8.071315  7.797196e+08
8.083714  7.924345e+08
8.096112  8.053206e+08
8.108510  8.183879e+08
8.120909  8.316302e+08
8.133307  8.450481e+08
8.145705  8.586514e+08
8.158104  8.724387e+08
8.170502  8.864110e+08
8.182900  9.005685e+08
8.195299  9.149159e+08
8.207697  9.294539e+08
8.220095  9.441865e+08
8.232494  9.591172e+08
8.244892  9.742451e+08
8.257290  9.895656e+08
8.269689  1.005097e+09
8.282087  1.020828e+09
8.294485  1.036760e+09
8.306884  1.052907e+09
8.319282  1.069261e+09
8.331680  1.085828e+09
8.344079  1.102609e+09
8.356477  1.119604e+09
8.368875  1.136821e+09
8.381274  1.154257e+09
8.393672  1.171915e+09
8.406070  1.189805e+09
8.418469  1.207916e+09
8.430867  1.226267e+09
8.443265  1.244842e+09
8.455664  1.263648e+09
8.468062  1.282699e+09
8.480460  1.301984e+09
8.492859  1.321513e+09
8.505257  1.341289e+09
8.517655  1.361312e+09
8.530054  1.381582e+09
8.542452  1.402097e+09
8.554850  1.422871e+09
8.567249  1.443903e+09
8.579647  1.465191e+09
8.592045  1.486742e+09
8.604444  1.508553e+09
8.616842  1.530630e+09
8.629240  1.552983e+09
8.641639  1.575599e+09
8.654037  1.598496e+09
8.666435  1.621669e+09
8.678834  1.645119e+09
8.691232  1.668849e+09
8.703630  1.692864e+09
8.716029  1.717170e+09
8.728427  1.741765e+09
8.740825  1.766650e+09
8.753224  1.791829e+09
8.765622  1.817306e+09
8.778020  1.843093e+09
8.790419  1.869167e+09
8.802817  1.895562e+09
8.815215  1.922262e+09
8.827614  1.949266e+09
8.840012  1.976588e+09
8.852410  2.004236e+09
8.864809  2.032204e+09
8.877207  2.060483e+09
8.889605  2.089100e+09
8.902004  2.118045e+09
8.914402  2.147316e+09
8.926800  2.176927e+09
8.939199  2.206871e+09
8.951597  2.237157e+09
8.963995  2.267793e+09
8.976394  2.298769e+09
8.988792  2.330104e+09
9.001190  2.361789e+09
9.013589  2.393826e+09
9.025987  2.426225e+09
9.038385  2.458984e+09
9.050784  2.492112e+09
9.063182  2.525605e+09
9.075580  2.559475e+09
9.087979  2.593717e+09
9.100377  2.628338e+09
9.112775  2.663343e+09
9.125174  2.698730e+09
9.137572  2.734504e+09
9.149970  2.770672e+09
9.162369  2.807226e+09
9.174767  2.844201e+09
9.187165  2.881556e+09
9.199564  2.919324e+09
9.211962  2.957504e+09
9.224360  2.996099e+09
9.236759  3.035090e+09
9.249157  3.074505e+09
9.261555  3.114354e+09
9.273954  3.154610e+09
9.286352  3.195303e+09
9.298750  3.236440e+09
9.311149  3.278009e+09
9.323547  3.320013e+09
9.335945  3.362457e+09
9.348344  3.405342e+09
9.360742  3.448692e+09
9.373140  3.492489e+09
9.385539  3.536744e+09
9.397937  3.581460e+09
9.410335  3.626646e+09
9.422734  3.672299e+09
9.435132  3.718419e+09
9.447530  3.765017e+09
9.459929  3.812099e+09
9.472327  3.859654e+09
9.484725  3.907703e+09
9.497124  3.956246e+09
9.509522  4.005293e+09
9.521920  4.054819e+09
9.534319  4.104841e+09
9.546717  4.155408e+09
9.559115  4.206464e+09
9.571514  4.258018e+09
9.583912  4.310089e+09
9.596310  4.362712e+09
9.608709  4.415846e+09
9.621107  4.469530e+09
9.633505  4.523712e+09
9.645904  4.578447e+09
9.658302  4.633743e+09
9.670700  4.689566e+09
9.683099  4.745965e+09
9.695497  4.802887e+09
9.707895  4.860377e+09
9.720294  4.918441e+09
9.732692  4.977065e+09
9.745090  5.036271e+09
9.757489  5.096024e+09
9.769887  5.156386e+09
9.782285  5.217324e+09
9.794684  5.278850e+09
9.807082  5.340972e+09
9.819480  5.403682e+09
9.831879  5.467002e+09
9.844277  5.530929e+09
9.856675  5.595482e+09
9.869074  5.660595e+09
9.881472  5.726356e+09
9.893870  5.792797e+09
9.906269  5.859813e+09
9.918667  5.927467e+09
9.931065  5.995757e+09
9.943464  6.064658e+09
9.955862  6.134246e+09
9.968260  6.204484e+09
9.980659  6.275366e+09
9.993057  6.346915e+09
10.005455  6.419105e+09
10.017854  6.492004e+09
10.030252  6.565533e+09
10.042650  6.639783e+09
10.055049  6.714707e+09
10.067447  6.790311e+09
10.079845  6.866601e+09
10.092244  6.943598e+09
10.104642  7.021294e+09
10.117040  7.099696e+09
10.129439  7.178814e+09
10.141837  7.258650e+09
10.154235  7.339211e+09
10.166634  7.420476e+09
10.179032  7.502501e+09
10.191430  7.585265e+09
10.203829  7.668751e+09
10.216227  7.752991e+09
10.228625  7.837942e+09
10.241024  7.923728e+09
10.253422  8.010229e+09
10.265820  8.097476e+09
10.278219  8.185565e+09
10.290617  8.274398e+09
10.303015  8.363980e+09
10.315414  8.454400e+09
10.327812  8.545551e+09
10.340210  8.637570e+09
10.352609  8.730340e+09
10.365007  8.823926e+09
10.377405  8.918354e+09
10.389804  9.013573e+09
10.402202  9.109621e+09
10.414600  9.206501e+09
10.426999  9.304217e+09
10.439397  9.402750e+09
10.451795  9.502164e+09
10.464194  9.602412e+09
10.476592  9.703484e+09
10.488990  9.805471e+09
10.501389  9.908273e+09
10.513787  1.001201e+10
10.526185  1.011658e+10
10.538584  1.022206e+10
10.550982  1.032838e+10
10.563380  1.043563e+10
10.575779  1.054376e+10
10.588177  1.065284e+10
10.600575  1.076277e+10
10.612974  1.087370e+10
10.625372  1.098550e+10
10.637770  1.109822e+10
10.650169  1.121184e+10
10.662567  1.132648e+10
10.674965  1.144203e+10
10.687364  1.155850e+10
10.699762  1.167599e+10
10.712160  1.179439e+10
10.724559  1.191375e+10
10.736957  1.203413e+10
10.749355  1.215549e+10
10.761754  1.227779e+10
10.774152  1.240111e+10
10.786550  1.252542e+10
10.798949  1.265074e+10
10.811347  1.277705e+10
10.823745  1.290439e+10
10.836144  1.303278e+10
10.848542  1.316219e+10
10.860940  1.329261e+10
10.873339  1.342408e+10
10.885737  1.355661e+10
10.898135  1.369009e+10
10.910534  1.382475e+10
10.922932  1.396040e+10
10.935330  1.409718e+10
10.947729  1.423498e+10
10.960127  1.437394e+10
10.972525  1.451390e+10
10.984924  1.465502e+10
10.997322  1.479717e+10
11.009720  1.494045e+10
11.022119  1.508492e+10
11.034517  1.523043e+10
11.046915  1.537711e+10
11.059314  1.552493e+10
11.071712  1.567388e+10
11.084110  1.582391e+10
11.096509  1.597517e+10
11.108907  1.612758e+10
11.121305  1.628109e+10
11.133704  1.643582e+10
11.146102  1.659174e+10
11.158500  1.674882e+10
11.170899  1.690709e+10
11.183297  1.706659e+10
11.195695  1.722727e+10
11.208094  1.738916e+10
11.220492  1.755229e+10
11.232890  1.771659e+10
11.245289  1.788215e+10
11.257687  1.804898e+10
11.270085  1.821702e+10
11.282484  1.838631e+10
11.294882  1.855687e+10
11.307280  1.872865e+10
11.319679  1.890175e+10
11.332077  1.907606e+10
11.344475  1.925178e+10
11.356874  1.942877e+10
11.369272  1.960700e+10
11.381670  1.978646e+10
11.394069  1.996723e+10
11.406467  2.014947e+10
11.418865  2.033299e+10
11.431264  2.051786e+10
11.443662  2.070402e+10
11.456060  2.089156e+10
11.468459  2.108040e+10
11.480857  2.127061e+10
11.493255  2.146220e+10
11.505654  2.165522e+10
11.518052  2.184958e+10
11.530450  2.204535e+10
11.542849  2.224243e+10
11.555247  2.244101e+10
11.567645  2.264099e+10
11.580044  2.284236e+10
11.592442  2.304518e+10
11.604840  2.324935e+10
11.617239  2.345506e+10
11.629637  2.366220e+10
11.642035  2.387074e+10
11.654434  2.408078e+10
11.666832  2.429225e+10
11.679230  2.450525e+10
11.691629  2.471970e+10
11.704027  2.493568e+10
11.716425  2.515310e+10
11.728824  2.537206e+10
11.741222  2.559254e+10
11.753620  2.581458e+10
11.766019  2.603796e+10
11.778417  2.626291e+10
11.790815  2.648945e+10
11.803214  2.671784e+10
11.815612  2.694751e+10
11.828010  2.717868e+10
11.840409  2.741149e+10
11.852807  2.764611e+10
11.865205  2.788201e+10
11.877604  2.811964e+10
11.890002  2.835881e+10
11.902400  2.859969e+10
11.914799  2.884200e+10
11.927197  2.908606e+10
11.939595  2.933183e+10
11.951994  2.957919e+10
11.964392  2.982824e+10
11.976790  3.007879e+10
11.989189  3.033112e+10
12.001587  3.058508e+10
12.013985  3.084073e+10
12.026384  3.109815e+10
12.038782  3.135719e+10
12.051180  3.161789e+10
12.063579  3.188036e+10
12.075977  3.214456e+10
12.088375  3.241050e+10
12.100774  3.267813e+10
12.113172  3.294754e+10
12.125570  3.321868e+10
12.137969  3.349156e+10
12.150367  3.376626e+10
12.162765  3.404273e+10
12.175164  3.432092e+10
12.187562  3.460096e+10
12.199960  3.488276e+10
12.212359  3.516628e+10
12.224757  3.545174e+10
12.237155  3.573907e+10
12.249554  3.602816e+10
12.261952  3.631908e+10
12.274350  3.661220e+10
12.286749  3.690667e+10
12.299147  3.720324e+10
12.311545  3.750158e+10
12.323944  3.780189e+10
12.336342  3.810409e+10
12.348740  3.840800e+10
12.361139  3.871420e+10
12.373537  3.902193e+10
12.385935  3.933185e+10
12.398334  3.964366e+10
12.410732  3.995733e+10
12.423130  4.027296e+10
12.435529  4.059064e+10
12.447927  4.091015e+10
12.460325  4.123169e+10
12.472724  4.155525e+10
12.485122  4.188068e+10
12.497520  4.220822e+10
12.509919  4.253779e+10
12.522317  4.286930e+10
12.534715  4.320285e+10
12.547114  4.353850e+10
12.559512  4.387611e+10
12.571910  4.421578e+10
12.584309  4.455757e+10
12.596707  4.490146e+10
12.609105  4.524734e+10
12.621504  4.559529e+10
12.633902  4.594521e+10
12.646300  4.629744e+10
12.658699  4.665187e+10
12.671097  4.700820e+10
12.683495  4.736681e+10
12.695894  4.772745e+10
12.708292  4.809050e+10
12.720690  4.845528e+10
12.733089  4.882271e+10
12.745487  4.919192e+10
12.757885  4.956324e+10
12.770284  4.993716e+10
12.782682  5.031302e+10
12.795080  5.069128e+10
12.807479  5.107159e+10
12.819877  5.145433e+10
12.832275  5.183898e+10
12.844674  5.222587e+10
12.857072  5.261529e+10
12.869470  5.300672e+10
12.881869  5.340078e+10
12.894267  5.379685e+10
12.906665  5.419530e+10
12.919064  5.459589e+10
12.931462  5.499886e+10
12.943860  5.540428e+10
12.956259  5.581186e+10
12.968657  5.622182e+10
12.981055  5.663415e+10
12.993454  5.704896e+10
13.005852  5.746590e+10
13.018250  5.788545e+10
13.030649  5.830721e+10
13.043047  5.873140e+10
13.055445  5.915796e+10
13.067844  5.958704e+10
13.080242  6.001840e+10
13.092640  6.045242e+10
13.105039  6.088873e+10
13.117437  6.132723e+10
13.129835  6.176859e+10
13.142234  6.221222e+10
13.154632  6.265844e+10
13.167030  6.310694e+10
13.179429  6.355808e+10
13.191827  6.401174e+10
13.204225  6.446797e+10
13.216624  6.492653e+10
13.229022  6.538762e+10
13.241420  6.585124e+10
13.253819  6.631801e+10
13.266217  6.678665e+10
13.278615  6.725793e+10
13.291014  6.773192e+10
13.303412  6.820840e+10
13.315810  6.868754e+10
13.328209  6.916948e+10
13.340607  6.965390e+10
13.353005  7.014088e+10
13.365404  7.063047e+10
13.377802  7.112240e+10
13.390200  7.161753e+10
13.402599  7.211533e+10
13.414997  7.261529e+10
13.427395  7.311834e+10
13.439794  7.362390e+10
13.452192  7.413244e+10
13.464590  7.464332e+10
13.476989  7.515714e+10
13.489387  7.567362e+10
13.501785  7.619308e+10
13.514184  7.671503e+10
13.526582  7.723973e+10
13.538980  7.776733e+10
13.551379  7.829724e+10
13.563777  7.883050e+10
13.576175  7.936683e+10
13.588574  7.990514e+10
13.600972  8.044714e+10
13.613370  8.099144e+10
13.625769  8.153854e+10
13.638167  8.208848e+10
13.650565  8.264136e+10
13.662964  8.319722e+10
13.675362  8.375588e+10
13.687760  8.431734e+10
13.700159  8.488192e+10
13.712557  8.544934e+10
13.724955  8.601931e+10
13.737354  8.659273e+10
13.749752  8.716884e+10
13.762150  8.774828e+10
13.774549  8.832996e+10
13.786947  8.891530e+10
13.799345  8.950310e+10
13.811744  9.009399e+10
13.824142  9.068764e+10
13.836540  9.128496e+10
13.848939  9.188464e+10
13.861337  9.248782e+10
13.873735  9.309352e+10
13.886134  9.370306e+10
13.898532  9.431508e+10
13.910930  9.493014e+10
13.923329  9.554865e+10
13.935727  9.617016e+10
13.948125  9.679448e+10
13.960524  9.742221e+10
13.972922  9.805299e+10
13.985320  9.868685e+10
13.997719  9.932377e+10
14.010117  9.996373e+10
14.022515  1.006071e+11
14.034914  1.012534e+11
14.047312  1.019031e+11
14.059710  1.025561e+11
14.072109  1.032126e+11
14.084507  1.038712e+11
14.096905  1.045336e+11
14.109304  1.051997e+11
14.121702  1.058689e+11
14.134100  1.065407e+11
14.146499  1.072163e+11
14.158897  1.078949e+11
14.171295  1.085771e+11
14.183694  1.092621e+11
14.196092  1.099508e+11
14.208490  1.106427e+11
14.220889  1.113378e+11
14.233287  1.120366e+11
14.245685  1.127386e+11
14.258084  1.134439e+11
14.270482  1.141525e+11
14.282880  1.148646e+11
14.295279  1.155797e+11
14.307677  1.162981e+11
14.320075  1.170208e+11
14.332474  1.177464e+11
14.344872  1.184760e+11
14.357270  1.192084e+11
14.369669  1.199438e+11
14.382067  1.206836e+11
14.394465  1.214266e+11
14.406864  1.221722e+11
14.419262  1.229220e+11
14.431660  1.236755e+11
14.444059  1.244324e+11
14.456457  1.251928e+11
14.468855  1.259571e+11
14.481254  1.267246e+11
14.493652  1.274954e+11
14.506050  1.282704e+11
14.518449  1.290479e+11
14.530847  1.298296e+11
14.543245  1.306155e+11
14.555644  1.314038e+11
14.568042  1.321961e+11
14.580440  1.329932e+11
14.592839  1.337930e+11
14.605237  1.345961e+11
14.617635  1.354031e+11
14.630034  1.362139e+11
14.642432  1.370283e+11
14.654830  1.378465e+11
14.667229  1.386685e+11
14.679627  1.394940e+11
14.692025  1.403236e+11
14.704424  1.411567e+11
14.716822  1.419931e+11
14.729220  1.428336e+11
14.741619  1.436781e+11
14.754017  1.445264e+11
14.766415  1.453779e+11
14.778814  1.462338e+11
14.791212  1.470933e+11
14.803610  1.479566e+11
14.816009  1.488238e+11
14.828407  1.496948e+11
14.840805  1.505694e+11
14.853204  1.514483e+11
14.865602  1.523305e+11
14.878000  1.532178e+11
14.890399  1.541070e+11
14.902797  1.550020e+11
14.915195  1.558998e+11
14.927594  1.568021e+11
14.939992  1.577083e+11
14.952390  1.586181e+11
14.964789  1.595326e+11
14.977187  1.604503e+11
14.989585  1.613722e+11
15.001984  1.622978e+11
        
