# RRKM rate for corannulene isomer 
En(eV)     K(E) s-1
13.737354  4.290032e+12
13.749752  4.297872e+12
13.762150  4.305735e+12
13.774549  4.313598e+12
13.786947  4.321459e+12
13.799345  4.329320e+12
13.811744  4.337179e+12
13.824142  4.345042e+12
13.836540  4.352932e+12
13.848939  4.360783e+12
13.861337  4.368665e+12
13.873735  4.376548e+12
13.886134  4.384448e+12
13.898532  4.392324e+12
13.910930  4.400205e+12
13.923329  4.408115e+12
13.935727  4.416015e+12
13.948125  4.423910e+12
13.960524  4.431820e+12
13.972922  4.439738e+12
13.985320  4.447649e+12
13.997719  4.455561e+12
14.010117  4.463474e+12
14.022515  4.471400e+12
14.034914  4.479326e+12
14.047312  4.487259e+12
14.059710  4.495189e+12
14.072109  4.503120e+12
14.084507  4.511053e+12
14.096905  4.518986e+12
14.109304  4.526937e+12
14.121702  4.534890e+12
14.134100  4.542837e+12
14.146499  4.550788e+12
14.158897  4.558748e+12
14.171295  4.566708e+12
14.183694  4.574672e+12
14.196092  4.582632e+12
14.208490  4.590583e+12
14.220889  4.598579e+12
14.233287  4.606552e+12
14.245685  4.614526e+12
14.258084  4.622509e+12
14.270482  4.630487e+12
14.282880  4.638496e+12
14.295279  4.646483e+12
14.307677  4.654433e+12
14.320075  4.662476e+12
14.332474  4.670462e+12
14.344872  4.678493e+12
14.357270  4.686490e+12
14.369669  4.694477e+12
14.382067  4.702501e+12
14.394465  4.710510e+12
14.406864  4.718516e+12
14.419262  4.726535e+12
14.431660  4.734564e+12
14.444059  4.742587e+12
14.456457  4.750624e+12
14.468855  4.758674e+12
14.481254  4.766697e+12
14.493652  4.774733e+12
14.506050  4.782771e+12
14.518449  4.790813e+12
14.530847  4.798850e+12
14.543245  4.806901e+12
14.555644  4.814961e+12
14.568042  4.823015e+12
14.580440  4.831074e+12
14.592839  4.839139e+12
14.605237  4.847189e+12
14.617635  4.855260e+12
14.630034  4.863337e+12
14.642432  4.871403e+12
14.654830  4.879477e+12
14.667229  4.887563e+12
14.679627  4.895633e+12
14.692025  4.903723e+12
14.704424  4.911810e+12
14.716822  4.919888e+12
14.729220  4.927985e+12
14.741619  4.936097e+12
14.754017  4.944191e+12
14.766415  4.952275e+12
14.778814  4.960367e+12
14.791212  4.968490e+12
14.803610  4.976593e+12
14.816009  4.984700e+12
14.828407  4.992821e+12
14.840805  5.000936e+12
14.853204  5.009058e+12
14.865602  5.017157e+12
14.878000  5.025314e+12
14.890399  5.033394e+12
14.902797  5.041539e+12
14.915195  5.049669e+12
14.927594  5.057805e+12
14.939992  5.065940e+12
14.952390  5.074083e+12
14.964789  5.082238e+12
14.977187  5.090368e+12
14.989585  5.098520e+12
15.001984  5.106654e+12
        
