# RRKM rate for corannulene isomer 
En(eV)     K(E) s-1
1.661377  5.710299e+07
1.673775  6.066919e+07
1.686173  6.441029e+07
1.698572  6.833215e+07
1.710970  7.244135e+07
1.723368  7.674448e+07
1.735767  8.124686e+07
1.748165  8.595627e+07
1.760563  9.087937e+07
1.772962  9.602249e+07
1.785360  1.013936e+08
1.797758  1.069989e+08
1.810157  1.128456e+08
1.822555  1.189421e+08
1.834953  1.252949e+08
1.847352  1.319122e+08
1.859750  1.388024e+08
1.872148  1.459710e+08
1.884547  1.534285e+08
1.896945  1.611828e+08
1.909343  1.692399e+08
1.921742  1.776118e+08
1.934140  1.863048e+08
1.946538  1.953261e+08
1.958937  2.046872e+08
1.971335  2.143954e+08
1.983733  2.244602e+08
1.996132  2.348912e+08
2.008530  2.456961e+08
2.020928  2.568854e+08
2.033327  2.684675e+08
2.045725  2.804554e+08
2.058123  2.928549e+08
2.070522  3.056770e+08
2.082920  3.189312e+08
2.095318  3.326292e+08
2.107717  3.467796e+08
2.120115  3.613941e+08
2.132513  3.764808e+08
2.144912  3.920517e+08
2.157310  4.081185e+08
2.169708  4.246905e+08
2.182107  4.417763e+08
2.194505  4.593911e+08
2.206903  4.775443e+08
2.219302  4.962457e+08
2.231700  5.155074e+08
2.244098  5.353419e+08
2.256497  5.557595e+08
2.268895  5.767727e+08
2.281293  5.983907e+08
2.293692  6.206302e+08
2.306090  6.434987e+08
2.318488  6.670069e+08
2.330887  6.911725e+08
2.343285  7.159990e+08
2.355683  7.415120e+08
2.368082  7.677133e+08
2.380480  7.946195e+08
2.392878  8.222394e+08
2.405277  8.505876e+08
2.417675  8.796804e+08
2.430073  9.095239e+08
2.442472  9.401410e+08
2.454870  9.715333e+08
2.467268  1.003717e+09
2.479667  1.036708e+09
2.492065  1.070526e+09
2.504463  1.105172e+09
2.516862  1.140662e+09
2.529260  1.177018e+09
2.541658  1.214244e+09
2.554057  1.252356e+09
2.566455  1.291370e+09
2.578853  1.331303e+09
2.591252  1.372162e+09
2.603650  1.413966e+09
2.616048  1.456732e+09
2.628447  1.500457e+09
2.640845  1.545178e+09
2.653243  1.590892e+09
2.665642  1.637627e+09
2.678040  1.685385e+09
2.690438  1.734189e+09
2.702837  1.784041e+09
2.715235  1.834976e+09
2.727633  1.887003e+09
2.740032  1.940125e+09
2.752430  1.994359e+09
2.764828  2.049729e+09
2.777227  2.106253e+09
2.789625  2.163926e+09
2.802023  2.222777e+09
2.814422  2.282827e+09
2.826820  2.344086e+09
2.839218  2.406559e+09
2.851617  2.470276e+09
2.864015  2.535239e+09
2.876413  2.601474e+09
2.888812  2.668985e+09
2.901210  2.737804e+09
2.913608  2.807948e+09
2.926007  2.879421e+09
2.938405  2.952221e+09
2.950803  3.026395e+09
2.963202  3.101941e+09
2.975600  3.178878e+09
2.987998  3.257242e+09
3.000397  3.337023e+09
3.012795  3.418239e+09
3.025193  3.500912e+09
3.037592  3.585063e+09
3.049990  3.670704e+09
3.062388  3.757852e+09
3.074787  3.846524e+09
3.087185  3.936691e+09
3.099583  4.028475e+09
3.111982  4.121789e+09
3.124380  4.216714e+09
3.136778  4.313249e+09
3.149177  4.411384e+09
3.161575  4.511146e+09
3.173973  4.612581e+09
3.186372  4.715673e+09
3.198770  4.820436e+09
3.211168  4.926926e+09
3.223567  5.035123e+09
3.235965  5.145048e+09
3.248363  5.256746e+09
3.260762  5.370181e+09
3.273160  5.485418e+09
3.285558  5.602466e+09
3.297957  5.721280e+09
3.310355  5.841993e+09
3.322753  5.964506e+09
3.335152  6.088923e+09
3.347550  6.215208e+09
3.359948  6.343409e+09
3.372347  6.473521e+09
3.384745  6.605563e+09
3.397143  6.739545e+09
3.409542  6.875499e+09
3.421940  7.013449e+09
3.434338  7.153415e+09
3.446737  7.295364e+09
3.459135  7.439358e+09
3.471533  7.585416e+09
3.483932  7.733541e+09
3.496330  7.883719e+09
3.508728  8.036064e+09
3.521127  8.190477e+09
3.533525  8.347056e+09
3.545923  8.505736e+09
3.558322  8.666676e+09
3.570720  8.829710e+09
3.583118  8.995004e+09
3.595517  9.162517e+09
3.607915  9.332286e+09
3.620313  9.504254e+09
3.632712  9.678551e+09
3.645110  9.855055e+09
3.657508  1.003392e+10
3.669907  1.021510e+10
3.682305  1.039862e+10
3.694703  1.058449e+10
3.707102  1.077274e+10
3.719500  1.096335e+10
3.731898  1.115641e+10
3.744297  1.135189e+10
3.756695  1.154983e+10
3.769093  1.175018e+10
3.781492  1.195300e+10
3.793890  1.215836e+10
3.806288  1.236613e+10
3.818687  1.257656e+10
3.831085  1.278944e+10
3.843483  1.300489e+10
3.855882  1.322295e+10
3.868280  1.344356e+10
3.880678  1.366678e+10
3.893077  1.389268e+10
3.905475  1.412115e+10
3.917873  1.435232e+10
3.930272  1.458615e+10
3.942670  1.482267e+10
3.955068  1.506190e+10
3.967467  1.530388e+10
3.979865  1.554855e+10
3.992263  1.579608e+10
4.004662  1.604618e+10
4.017060  1.629933e+10
4.029458  1.655506e+10
4.041857  1.681383e+10
4.054255  1.707525e+10
4.066653  1.733961e+10
4.079052  1.760683e+10
4.091450  1.787694e+10
4.103848  1.814995e+10
4.116247  1.842595e+10
4.128645  1.870481e+10
4.141043  1.898663e+10
4.153442  1.927149e+10
4.165840  1.955926e+10
4.178238  1.985007e+10
4.190637  2.014392e+10
4.203035  2.044076e+10
4.215433  2.074069e+10
4.227832  2.104374e+10
4.240230  2.134970e+10
4.252628  2.165890e+10
4.265027  2.197115e+10
4.277425  2.228657e+10
4.289823  2.260503e+10
4.302222  2.292684e+10
4.314620  2.325169e+10
4.327018  2.357985e+10
4.339417  2.391116e+10
4.351815  2.424570e+10
4.364213  2.458350e+10
4.376612  2.492452e+10
4.389010  2.526883e+10
4.401408  2.561647e+10
4.413807  2.596735e+10
4.426205  2.632170e+10
4.438603  2.667921e+10
4.451002  2.704014e+10
4.463400  2.740447e+10
4.475798  2.777201e+10
4.488197  2.814331e+10
4.500595  2.851774e+10
4.512993  2.889576e+10
4.525392  2.927709e+10
4.537790  2.966186e+10
4.550188  3.005015e+10
4.562587  3.044201e+10
4.574985  3.083735e+10
4.587383  3.123613e+10
4.599782  3.163850e+10
4.612180  3.204449e+10
4.624578  3.245393e+10
4.636977  3.286700e+10
4.649375  3.328367e+10
4.661773  3.370410e+10
4.674172  3.412787e+10
4.686570  3.455545e+10
4.698968  3.498659e+10
4.711367  3.542141e+10
4.723765  3.586013e+10
4.736163  3.630246e+10
4.748562  3.674836e+10
4.760960  3.719810e+10
4.773358  3.765143e+10
4.785757  3.810879e+10
4.798155  3.856968e+10
4.810553  3.903443e+10
4.822952  3.950302e+10
4.835350  3.997546e+10
4.847748  4.045168e+10
4.860147  4.093171e+10
4.872545  4.141569e+10
4.884943  4.190344e+10
4.897342  4.239520e+10
4.909740  4.289078e+10
4.922138  4.339053e+10
4.934537  4.389386e+10
4.946935  4.440100e+10
4.959333  4.491239e+10
4.971732  4.542758e+10
4.984130  4.594682e+10
4.996528  4.647039e+10
5.008927  4.699757e+10
5.021325  4.752889e+10
5.033723  4.806431e+10
5.046122  4.860374e+10
5.058520  4.914713e+10
5.070918  4.969466e+10
5.083317  5.024634e+10
5.095715  5.080211e+10
5.108113  5.136194e+10
5.120512  5.192602e+10
5.132910  5.249401e+10
5.145308  5.306655e+10
5.157707  5.364303e+10
5.170105  5.422349e+10
5.182503  5.480837e+10
5.194902  5.539791e+10
5.207300  5.599084e+10
5.219698  5.658830e+10
5.232097  5.719036e+10
5.244495  5.779610e+10
5.256893  5.840662e+10
5.269292  5.902107e+10
5.281690  5.964002e+10
5.294088  6.026325e+10
5.306487  6.089099e+10
5.318885  6.152273e+10
5.331283  6.215900e+10
5.343682  6.279958e+10
5.356080  6.344464e+10
5.368478  6.409397e+10
5.380877  6.474769e+10
5.393275  6.540580e+10
5.405673  6.606874e+10
5.418072  6.673552e+10
5.430470  6.740723e+10
5.442868  6.808320e+10
5.455267  6.876341e+10
5.467665  6.944846e+10
5.480063  7.013802e+10
5.492462  7.083197e+10
5.504860  7.153040e+10
5.517258  7.223316e+10
5.529657  7.294035e+10
5.542055  7.365267e+10
5.554453  7.436948e+10
5.566852  7.509050e+10
5.579250  7.581612e+10
5.591648  7.654652e+10
5.604047  7.728160e+10
5.616445  7.802129e+10
5.628843  7.876582e+10
5.641242  7.951463e+10
5.653640  8.026789e+10
5.666038  8.102612e+10
5.678437  8.178940e+10
5.690835  8.255678e+10
5.703233  8.332885e+10
5.715632  8.410599e+10
5.728030  8.488767e+10
5.740428  8.567417e+10
5.752827  8.646567e+10
5.765225  8.726116e+10
5.777623  8.806211e+10
5.790022  8.886796e+10
5.802420  8.967810e+10
5.814818  9.049297e+10
5.827217  9.131252e+10
5.839615  9.213738e+10
5.852013  9.296720e+10
5.864412  9.380130e+10
5.876810  9.464081e+10
5.889208  9.548465e+10
5.901607  9.633393e+10
5.914005  9.718754e+10
5.926403  9.804637e+10
5.938802  9.890972e+10
5.951200  9.977842e+10
5.963598  1.006515e+11
5.975997  1.015302e+11
5.988395  1.024134e+11
6.000793  1.033017e+11
6.013192  1.041947e+11
6.025590  1.050927e+11
6.037988  1.059960e+11
6.050387  1.069045e+11
6.062785  1.078169e+11
6.075183  1.087354e+11
6.087582  1.096586e+11
6.099980  1.105865e+11
6.112378  1.115199e+11
6.124777  1.124578e+11
6.137175  1.134011e+11
6.149573  1.143495e+11
6.161972  1.153029e+11
6.174370  1.162609e+11
6.186768  1.172248e+11
6.199167  1.181934e+11
6.211565  1.191679e+11
6.223963  1.201459e+11
6.236362  1.211307e+11
6.248760  1.221196e+11
6.261159  1.231136e+11
6.273557  1.241132e+11
6.285955  1.251177e+11
6.298354  1.261272e+11
6.310752  1.271423e+11
6.323150  1.281623e+11
6.335549  1.291875e+11
6.347947  1.302187e+11
6.360345  1.312541e+11
6.372744  1.322943e+11
6.385142  1.333410e+11
6.397540  1.343926e+11
6.409939  1.354484e+11
6.422337  1.365106e+11
6.434735  1.375776e+11
6.447134  1.386497e+11
6.459532  1.397274e+11
6.471930  1.408104e+11
6.484329  1.418982e+11
6.496727  1.429915e+11
6.509125  1.440910e+11
6.521524  1.451954e+11
6.533922  1.463043e+11
6.546320  1.474189e+11
6.558719  1.485389e+11
6.571117  1.496642e+11
6.583515  1.507949e+11
6.595914  1.519312e+11
6.608312  1.530726e+11
6.620710  1.542193e+11
6.633109  1.553715e+11
6.645507  1.565289e+11
6.657905  1.576920e+11
6.670304  1.588607e+11
6.682702  1.600341e+11
6.695100  1.612136e+11
6.707499  1.623976e+11
6.719897  1.635873e+11
6.732295  1.647827e+11
6.744694  1.659844e+11
6.757092  1.671904e+11
6.769490  1.684020e+11
6.781889  1.696184e+11
6.794287  1.708421e+11
6.806685  1.720696e+11
6.819084  1.733036e+11
6.831482  1.745421e+11
6.843880  1.757868e+11
6.856279  1.770371e+11
6.868677  1.782926e+11
6.881075  1.795534e+11
6.893474  1.808199e+11
6.905872  1.820920e+11
6.918270  1.833701e+11
6.930669  1.846529e+11
6.943067  1.859418e+11
6.955465  1.872356e+11
6.967864  1.885357e+11
6.980262  1.898409e+11
6.992660  1.911515e+11
7.005059  1.924673e+11
7.017457  1.937909e+11
7.029855  1.951179e+11
7.042254  1.964515e+11
7.054652  1.977888e+11
7.067050  1.991342e+11
7.079449  2.004832e+11
7.091847  2.018404e+11
7.104245  2.032009e+11
7.116644  2.045678e+11
7.129042  2.059403e+11
7.141440  2.073177e+11
7.153839  2.087013e+11
7.166237  2.100906e+11
7.178635  2.114857e+11
7.191034  2.128866e+11
7.203432  2.142924e+11
7.215830  2.157043e+11
7.228229  2.171221e+11
7.240627  2.185455e+11
7.253025  2.199742e+11
7.265424  2.214084e+11
7.277822  2.228489e+11
7.290220  2.242950e+11
7.302619  2.257463e+11
7.315017  2.272037e+11
7.327415  2.286668e+11
7.339814  2.301344e+11
7.352212  2.316100e+11
7.364610  2.330890e+11
7.377009  2.345751e+11
7.389407  2.360678e+11
7.401805  2.375652e+11
7.414204  2.390687e+11
7.426602  2.405754e+11
7.439000  2.420905e+11
7.451399  2.436110e+11
7.463797  2.451362e+11
7.476195  2.466683e+11
7.488594  2.482052e+11
7.500992  2.497490e+11
7.513390  2.512981e+11
7.525789  2.528523e+11
7.538187  2.544133e+11
7.550585  2.559792e+11
7.562984  2.575511e+11
7.575382  2.591297e+11
7.587780  2.607130e+11
7.600179  2.623021e+11
7.612577  2.638973e+11
7.624975  2.654986e+11
7.637374  2.671056e+11
7.649772  2.687178e+11
7.662170  2.703364e+11
7.674569  2.719609e+11
7.686967  2.735903e+11
7.699365  2.752265e+11
7.711764  2.768691e+11
7.724162  2.785151e+11
7.736560  2.801690e+11
7.748959  2.818287e+11
7.761357  2.834917e+11
7.773755  2.851638e+11
7.786154  2.868400e+11
7.798552  2.885227e+11
7.810950  2.902110e+11
7.823349  2.919057e+11
7.835747  2.936056e+11
7.848145  2.953106e+11
7.860544  2.970226e+11
7.872942  2.987402e+11
7.885340  3.004633e+11
7.897739  3.021929e+11
7.910137  3.039278e+11
7.922535  3.056688e+11
7.934934  3.074153e+11
7.947332  3.091685e+11
7.959730  3.109269e+11
7.972129  3.126911e+11
7.984527  3.144618e+11
7.996925  3.162378e+11
8.009324  3.180213e+11
8.021722  3.198084e+11
8.034120  3.216016e+11
8.046519  3.234026e+11
8.058917  3.252074e+11
8.071315  3.270183e+11
8.083714  3.288364e+11
8.096112  3.306588e+11
8.108510  3.324900e+11
8.120909  3.343252e+11
8.133307  3.361645e+11
8.145705  3.380122e+11
8.158104  3.398655e+11
8.170502  3.417240e+11
8.182900  3.435881e+11
8.195299  3.454592e+11
8.207697  3.473362e+11
8.220095  3.492180e+11
8.232494  3.511066e+11
8.244892  3.530008e+11
8.257290  3.549009e+11
8.269689  3.568073e+11
8.282087  3.587197e+11
8.294485  3.606368e+11
8.306884  3.625610e+11
8.319282  3.644911e+11
8.331680  3.664268e+11
8.344079  3.683685e+11
8.356477  3.703168e+11
8.368875  3.722706e+11
8.381274  3.742278e+11
8.393672  3.761921e+11
8.406070  3.781651e+11
8.418469  3.801423e+11
8.430867  3.821278e+11
8.443265  3.841174e+11
8.455664  3.861113e+11
8.468062  3.881123e+11
8.480460  3.901187e+11
8.492859  3.921314e+11
8.505257  3.941518e+11
8.517655  3.961750e+11
8.530054  3.982067e+11
8.542452  4.002439e+11
8.554850  4.022868e+11
8.567249  4.043356e+11
8.579647  4.063887e+11
8.592045  4.084494e+11
8.604444  4.105167e+11
8.616842  4.125884e+11
8.629240  4.146674e+11
8.641639  4.167515e+11
8.654037  4.188422e+11
8.666435  4.209378e+11
8.678834  4.230404e+11
8.691232  4.251485e+11
8.703630  4.272640e+11
8.716029  4.293834e+11
8.728427  4.315097e+11
8.740825  4.336425e+11
8.753224  4.357782e+11
8.765622  4.379230e+11
8.778020  4.400733e+11
8.790419  4.422279e+11
8.802817  4.443913e+11
8.815215  4.465585e+11
8.827614  4.487311e+11
8.840012  4.509118e+11
8.852410  4.530969e+11
8.864809  4.552895e+11
8.877207  4.574856e+11
8.889605  4.596897e+11
8.902004  4.618997e+11
8.914402  4.641150e+11
8.926800  4.663374e+11
8.939199  4.685631e+11
8.951597  4.707962e+11
8.963995  4.730362e+11
8.976394  4.752814e+11
8.988792  4.775326e+11
9.001190  4.797901e+11
9.013589  4.820530e+11
9.025987  4.843219e+11
9.038385  4.865974e+11
9.050784  4.888779e+11
9.063182  4.911653e+11
9.075580  4.934574e+11
9.087979  4.957559e+11
9.100377  4.980594e+11
9.112775  5.003738e+11
9.125174  5.026897e+11
9.137572  5.050113e+11
9.149970  5.073413e+11
9.162369  5.096723e+11
9.174767  5.120168e+11
9.187165  5.143582e+11
9.199564  5.167118e+11
9.211962  5.190700e+11
9.224360  5.214376e+11
9.236759  5.238062e+11
9.249157  5.261825e+11
9.261555  5.285655e+11
9.273954  5.309522e+11
9.286352  5.333461e+11
9.298750  5.357472e+11
9.311149  5.381520e+11
9.323547  5.405652e+11
9.335945  5.429819e+11
9.348344  5.454041e+11
9.360742  5.478348e+11
9.373140  5.502696e+11
9.385539  5.527115e+11
9.397937  5.551585e+11
9.410335  5.576126e+11
9.422734  5.600716e+11
9.435132  5.625365e+11
9.447530  5.650074e+11
9.459929  5.674859e+11
9.472327  5.699659e+11
9.484725  5.724552e+11
9.497124  5.749516e+11
9.509522  5.774500e+11
9.521920  5.799583e+11
9.534319  5.824706e+11
9.546717  5.849908e+11
9.559115  5.875163e+11
9.571514  5.900440e+11
9.583912  5.925787e+11
9.596310  5.951214e+11
9.608709  5.976698e+11
9.621107  6.002252e+11
9.633505  6.027818e+11
9.645904  6.053484e+11
9.658302  6.079216e+11
9.670700  6.104988e+11
9.683099  6.130822e+11
9.695497  6.156715e+11
9.707895  6.182668e+11
9.720294  6.208686e+11
9.732692  6.234747e+11
9.745090  6.260884e+11
9.757489  6.287057e+11
9.769887  6.313309e+11
9.782285  6.339610e+11
9.794684  6.365979e+11
9.807082  6.392402e+11
9.819480  6.418871e+11
9.831879  6.445406e+11
9.844277  6.472008e+11
9.856675  6.498676e+11
9.869074  6.525368e+11
9.881472  6.552164e+11
9.893870  6.579006e+11
9.906269  6.605883e+11
9.918667  6.632859e+11
9.931065  6.659865e+11
9.943464  6.686904e+11
9.955862  6.714027e+11
9.968260  6.741224e+11
9.980659  6.768476e+11
9.993057  6.795771e+11
10.005455  6.823104e+11
10.017854  6.850551e+11
10.030252  6.878003e+11
10.042650  6.905571e+11
10.055049  6.933164e+11
10.067447  6.960818e+11
10.079845  6.988508e+11
10.092244  7.016278e+11
10.104642  7.044102e+11
10.117040  7.071989e+11
10.129439  7.099937e+11
10.141837  7.127931e+11
10.154235  7.155998e+11
10.166634  7.184097e+11
10.179032  7.212278e+11
10.191430  7.240526e+11
10.203829  7.268815e+11
10.216227  7.297159e+11
10.228625  7.325568e+11
10.241024  7.354020e+11
10.253422  7.382578e+11
10.265820  7.411105e+11
10.278219  7.439764e+11
10.290617  7.468494e+11
10.303015  7.497216e+11
10.315414  7.526050e+11
10.327812  7.554915e+11
10.340210  7.583822e+11
10.352609  7.612802e+11
10.365007  7.641850e+11
10.377405  7.670969e+11
10.389804  7.700131e+11
10.402202  7.729344e+11
10.414600  7.758618e+11
10.426999  7.787932e+11
10.439397  7.817335e+11
10.451795  7.846767e+11
10.464194  7.876270e+11
10.476592  7.905829e+11
10.488990  7.935448e+11
10.501389  7.965113e+11
10.513787  7.994863e+11
10.526185  8.024655e+11
10.538584  8.054500e+11
10.550982  8.084399e+11
10.563380  8.114354e+11
10.575779  8.144367e+11
10.588177  8.174452e+11
10.600575  8.204578e+11
10.612974  8.234782e+11
10.625372  8.265010e+11
10.637770  8.295353e+11
10.650169  8.325711e+11
10.662567  8.356088e+11
10.674965  8.386579e+11
10.687364  8.417092e+11
10.699762  8.447702e+11
10.712160  8.478318e+11
10.724559  8.509047e+11
10.736957  8.539792e+11
10.749355  8.570625e+11
10.761754  8.601484e+11
10.774152  8.632397e+11
10.786550  8.663384e+11
10.798949  8.694443e+11
10.811347  8.725526e+11
10.823745  8.756671e+11
10.836144  8.787897e+11
10.848542  8.819183e+11
10.860940  8.850499e+11
10.873339  8.881871e+11
10.885737  8.913335e+11
10.898135  8.944768e+11
10.910534  8.976343e+11
10.922932  9.007925e+11
10.935330  9.039607e+11
10.947729  9.071301e+11
10.960127  9.103113e+11
10.972525  9.134915e+11
10.984924  9.166830e+11
10.997322  9.198752e+11
11.009720  9.230724e+11
11.022119  9.262810e+11
11.034517  9.294914e+11
11.046915  9.327053e+11
11.059314  9.359285e+11
11.071712  9.391598e+11
11.084110  9.423920e+11
11.096509  9.456239e+11
11.108907  9.488717e+11
11.121305  9.521209e+11
11.133704  9.553750e+11
11.146102  9.586385e+11
11.158500  9.619050e+11
11.170899  9.651779e+11
11.183297  9.684525e+11
11.195695  9.717383e+11
11.208094  9.750269e+11
11.220492  9.783220e+11
11.232890  9.816197e+11
11.245289  9.849244e+11
11.257687  9.882345e+11
11.270085  9.915504e+11
11.282484  9.948718e+11
11.294882  9.982013e+11
11.307280  1.001531e+12
11.319679  1.004869e+12
11.332077  1.008212e+12
11.344475  1.011564e+12
11.356874  1.014922e+12
11.369272  1.018281e+12
11.381670  1.021647e+12
11.394069  1.025013e+12
11.406467  1.028389e+12
11.418865  1.031772e+12
11.431264  1.035161e+12
11.443662  1.038555e+12
11.456060  1.041952e+12
11.468459  1.045357e+12
11.480857  1.048765e+12
11.493255  1.052178e+12
11.505654  1.055604e+12
11.518052  1.059026e+12
11.530450  1.062452e+12
11.542849  1.065889e+12
11.555247  1.069332e+12
11.567645  1.072778e+12
11.580044  1.076232e+12
11.592442  1.079690e+12
11.604840  1.083152e+12
11.617239  1.086621e+12
11.629637  1.090099e+12
11.642035  1.093576e+12
11.654434  1.097062e+12
11.666832  1.100553e+12
11.679230  1.104047e+12
11.691629  1.107549e+12
11.704027  1.111057e+12
11.716425  1.114568e+12
11.728824  1.118084e+12
11.741222  1.121608e+12
11.753620  1.125136e+12
11.766019  1.128665e+12
11.778417  1.132203e+12
11.790815  1.135746e+12
11.803214  1.139300e+12
11.815612  1.142856e+12
11.828010  1.146410e+12
11.840409  1.149976e+12
11.852807  1.153552e+12
11.865205  1.157121e+12
11.877604  1.160704e+12
11.890002  1.164291e+12
11.902400  1.167883e+12
11.914799  1.171476e+12
11.927197  1.175079e+12
11.939595  1.178689e+12
11.951994  1.182297e+12
11.964392  1.185919e+12
11.976790  1.189544e+12
11.989189  1.193175e+12
12.001587  1.196803e+12
12.013985  1.200444e+12
12.026384  1.204085e+12
12.038782  1.207739e+12
12.051180  1.211392e+12
12.063579  1.215051e+12
12.075977  1.218714e+12
12.088375  1.222388e+12
12.100774  1.226063e+12
12.113172  1.229745e+12
12.125570  1.233428e+12
12.137969  1.237119e+12
12.150367  1.240815e+12
12.162765  1.244517e+12
12.175164  1.248223e+12
12.187562  1.251934e+12
12.199960  1.255654e+12
12.212359  1.259374e+12
12.224757  1.263102e+12
12.237155  1.266831e+12
12.249554  1.270571e+12
12.261952  1.274312e+12
12.274350  1.278066e+12
12.286749  1.281813e+12
12.299147  1.285579e+12
12.311545  1.289336e+12
12.323944  1.293107e+12
12.336342  1.296879e+12
12.348740  1.300656e+12
12.361139  1.304445e+12
12.373537  1.308231e+12
12.385935  1.312029e+12
12.398334  1.315829e+12
12.410732  1.319636e+12
12.423130  1.323435e+12
12.435529  1.327253e+12
12.447927  1.331075e+12
12.460325  1.334897e+12
12.472724  1.338729e+12
12.485122  1.342565e+12
12.497520  1.346399e+12
12.509919  1.350251e+12
12.522317  1.354095e+12
12.534715  1.357950e+12
12.547114  1.361814e+12
12.559512  1.365675e+12
12.571910  1.369546e+12
12.584309  1.373422e+12
12.596707  1.377304e+12
12.609105  1.381190e+12
12.621504  1.385076e+12
12.633902  1.388972e+12
12.646300  1.392875e+12
12.658699  1.396777e+12
12.671097  1.400687e+12
12.683495  1.404604e+12
12.695894  1.408524e+12
12.708292  1.412448e+12
12.720690  1.416377e+12
12.733089  1.420317e+12
12.745487  1.424255e+12
12.757885  1.428197e+12
12.770284  1.432145e+12
12.782682  1.436105e+12
12.795080  1.440065e+12
12.807479  1.444033e+12
12.819877  1.448002e+12
12.832275  1.451975e+12
12.844674  1.455950e+12
12.857072  1.459938e+12
12.869470  1.463923e+12
12.881869  1.467927e+12
12.894267  1.471922e+12
12.906665  1.475919e+12
12.919064  1.479930e+12
12.931462  1.483946e+12
12.943860  1.487966e+12
12.956259  1.491990e+12
12.968657  1.496017e+12
12.981055  1.500042e+12
12.993454  1.504084e+12
13.005852  1.508130e+12
13.018250  1.512176e+12
13.030649  1.516226e+12
13.043047  1.520286e+12
13.055445  1.524346e+12
13.067844  1.528416e+12
13.080242  1.532485e+12
13.092640  1.536566e+12
13.105039  1.540645e+12
13.117437  1.544734e+12
13.129835  1.548828e+12
13.142234  1.552922e+12
13.154632  1.557020e+12
13.167030  1.561125e+12
13.179429  1.565237e+12
13.191827  1.569351e+12
13.204225  1.573472e+12
13.216624  1.577598e+12
13.229022  1.581726e+12
13.241420  1.585860e+12
13.253819  1.590005e+12
13.266217  1.594148e+12
13.278615  1.598290e+12
13.291014  1.602444e+12
13.303412  1.606603e+12
13.315810  1.610763e+12
13.328209  1.614934e+12
13.340607  1.619107e+12
13.353005  1.623282e+12
13.365404  1.627462e+12
13.377802  1.631648e+12
13.390200  1.635830e+12
13.402599  1.640035e+12
13.414997  1.644231e+12
13.427395  1.648441e+12
13.439794  1.652649e+12
13.452192  1.656864e+12
13.464590  1.661079e+12
13.476989  1.665302e+12
13.489387  1.669524e+12
13.501785  1.673763e+12
13.514184  1.678004e+12
13.526582  1.682241e+12
13.538980  1.686492e+12
13.551379  1.690736e+12
13.563777  1.694994e+12
13.576175  1.699254e+12
13.588574  1.703520e+12
13.600972  1.707791e+12
13.613370  1.712065e+12
13.625769  1.716345e+12
13.638167  1.720628e+12
13.650565  1.724914e+12
13.662964  1.729211e+12
13.675362  1.733505e+12
13.687760  1.737808e+12
13.700159  1.742110e+12
13.712557  1.746423e+12
13.724955  1.750737e+12
13.737354  1.755058e+12
13.749752  1.759383e+12
13.762150  1.763719e+12
13.774549  1.768049e+12
13.786947  1.772390e+12
13.799345  1.776732e+12
13.811744  1.781073e+12
13.824142  1.785423e+12
13.836540  1.789785e+12
13.848939  1.794137e+12
13.861337  1.798507e+12
13.873735  1.802870e+12
13.886134  1.807249e+12
13.898532  1.811626e+12
13.910930  1.816000e+12
13.923329  1.820401e+12
13.935727  1.824789e+12
13.948125  1.829180e+12
13.960524  1.833580e+12
