# RRKM rate for corannulene isomer 
En(eV)     K(E) s-1
14.766415  3.790804e+11
14.778814  3.810496e+11
14.791212  3.830264e+11
14.803610  3.850096e+11
14.816009  3.870008e+11
14.828407  3.890015e+11
14.840805  3.910072e+11
14.853204  3.930223e+11
14.865602  3.950414e+11
14.878000  3.970744e+11
14.890399  3.991076e+11
14.902797  4.011548e+11
14.915195  4.032050e+11
14.927594  4.052641e+11
14.939992  4.073315e+11
14.952390  4.094055e+11
14.964789  4.114896e+11
14.977187  4.135799e+11
14.989585  4.156764e+11
15.001984  4.177817e+11
        
