# RRKM rate for corannulene isomer 
En(eV)     K(E) s-1
4.066653  1.850272e+09
4.079052  1.887909e+09
4.091450  1.926140e+09
4.103848  1.964952e+09
4.116247  2.004369e+09
4.128645  2.044385e+09
4.141043  2.085012e+09
4.153442  2.126257e+09
4.165840  2.168121e+09
4.178238  2.210615e+09
4.190637  2.253744e+09
4.203035  2.297501e+09
4.215433  2.341926e+09
4.227832  2.386990e+09
4.240230  2.432725e+09
4.252628  2.479115e+09
4.265027  2.526169e+09
4.277425  2.573919e+09
4.289823  2.622344e+09
4.302222  2.671468e+09
4.314620  2.721291e+09
4.327018  2.771810e+09
4.339417  2.823047e+09
4.351815  2.875000e+09
4.364213  2.927677e+09
4.376612  2.981079e+09
4.389010  3.035221e+09
4.401408  3.090108e+09
4.413807  3.145749e+09
4.426205  3.202154e+09
4.438603  3.259292e+09
4.451002  3.317231e+09
4.463400  3.375932e+09
4.475798  3.435413e+09
4.488197  3.495696e+09
4.500595  3.556777e+09
4.512993  3.618653e+09
4.525392  3.681347e+09
4.537790  3.744847e+09
4.550188  3.809182e+09
4.562587  3.874345e+09
4.574985  3.940350e+09
4.587383  4.007194e+09
4.599782  4.074898e+09
4.612180  4.143461e+09
4.624578  4.212881e+09
4.636977  4.283181e+09
4.649375  4.354347e+09
4.661773  4.426427e+09
4.674172  4.499349e+09
4.686570  4.573242e+09
4.698968  4.647999e+09
4.711367  4.723681e+09
4.723765  4.800291e+09
4.736163  4.877823e+09
4.748562  4.956287e+09
4.760960  5.035698e+09
4.773358  5.116052e+09
4.785757  5.197385e+09
4.798155  5.279654e+09
4.810553  5.362914e+09
4.822952  5.447145e+09
4.835350  5.532370e+09
4.847748  5.618585e+09
4.860147  5.705819e+09
4.872545  5.794041e+09
4.884943  5.883252e+09
4.897342  5.973508e+09
4.909740  6.064799e+09
4.922138  6.157164e+09
4.934537  6.250529e+09
4.946935  6.344914e+09
4.959333  6.440429e+09
4.971732  6.536933e+09
4.984130  6.634557e+09
4.996528  6.733278e+09
5.008927  6.833070e+09
5.021325  6.933954e+09
5.033723  7.035943e+09
5.046122  7.139037e+09
5.058520  7.243244e+09
5.070918  7.348582e+09
5.083317  7.455059e+09
5.095715  7.562675e+09
5.108113  7.671428e+09
5.120512  7.781366e+09
5.132910  7.892427e+09
5.145308  8.004670e+09
5.157707  8.118070e+09
5.170105  8.232694e+09
5.182503  8.348490e+09
5.194902  8.465550e+09
5.207300  8.583687e+09
5.219698  8.703100e+09
5.232097  8.823797e+09
5.244495  8.945626e+09
5.256893  9.068761e+09
5.269292  9.193090e+09
5.281690  9.318696e+09
5.294088  9.445577e+09
5.306487  9.573734e+09
5.318885  9.703119e+09
5.331283  9.833793e+09
5.343682  9.965809e+09
5.356080  1.009910e+10
5.368478  1.023364e+10
5.380877  1.036954e+10
5.393275  1.050680e+10
5.405673  1.064533e+10
5.418072  1.078520e+10
5.430470  1.092642e+10
5.442868  1.106900e+10
5.455267  1.121293e+10
5.467665  1.135823e+10
5.480063  1.150495e+10
5.492462  1.165297e+10
5.504860  1.180243e+10
5.517258  1.195323e+10
5.529657  1.210545e+10
5.542055  1.225913e+10
5.554453  1.241424e+10
5.566852  1.257070e+10
5.579250  1.272860e+10
5.591648  1.288796e+10
5.604047  1.304885e+10
5.616445  1.321112e+10
5.628843  1.337490e+10
5.641242  1.354013e+10
5.653640  1.370677e+10
5.666038  1.387503e+10
5.678437  1.404468e+10
5.690835  1.421588e+10
5.703233  1.438857e+10
5.715632  1.456281e+10
5.728030  1.473851e+10
5.740428  1.491581e+10
5.752827  1.509470e+10
5.765225  1.527495e+10
5.777623  1.545693e+10
5.790022  1.564046e+10
5.802420  1.582553e+10
5.814818  1.601213e+10
5.827217  1.620037e+10
5.839615  1.639018e+10
5.852013  1.658162e+10
5.864412  1.677459e+10
5.876810  1.696937e+10
5.889208  1.716558e+10
5.901607  1.736344e+10
5.914005  1.756302e+10
5.926403  1.776424e+10
5.938802  1.796710e+10
5.951200  1.817163e+10
5.963598  1.837785e+10
5.975997  1.858567e+10
5.988395  1.879527e+10
6.000793  1.900650e+10
6.013192  1.921947e+10
6.025590  1.943411e+10
6.037988  1.965052e+10
6.050387  1.986871e+10
6.062785  2.008839e+10
6.075183  2.031007e+10
6.087582  2.053341e+10
6.099980  2.075850e+10
6.112378  2.098534e+10
6.124777  2.121390e+10
6.137175  2.144423e+10
6.149573  2.167647e+10
6.161972  2.191037e+10
6.174370  2.214621e+10
6.186768  2.238378e+10
6.199167  2.262322e+10
6.211565  2.286439e+10
6.223963  2.310738e+10
6.236362  2.335232e+10
6.248760  2.359903e+10
6.261159  2.384762e+10
6.273557  2.409804e+10
6.285955  2.435034e+10
6.298354  2.460454e+10
6.310752  2.486063e+10
6.323150  2.511859e+10
6.335549  2.537843e+10
6.347947  2.564031e+10
6.360345  2.590394e+10
6.372744  2.616931e+10
6.385142  2.643700e+10
6.397540  2.670644e+10
6.409939  2.697785e+10
6.422337  2.725112e+10
6.434735  2.752656e+10
6.447134  2.780374e+10
6.459532  2.808292e+10
6.471930  2.836421e+10
6.484329  2.864747e+10
6.496727  2.893260e+10
6.509125  2.921982e+10
6.521524  2.950906e+10
6.533922  2.980028e+10
6.546320  3.009353e+10
6.558719  3.038882e+10
6.571117  3.068616e+10
6.583515  3.098554e+10
6.595914  3.128698e+10
6.608312  3.159041e+10
6.620710  3.189598e+10
6.633109  3.220359e+10
6.645507  3.251332e+10
6.657905  3.282514e+10
6.670304  3.313913e+10
6.682702  3.345496e+10
6.695100  3.377308e+10
6.707499  3.409336e+10
6.719897  3.441569e+10
6.732295  3.474004e+10
6.744694  3.506687e+10
6.757092  3.539549e+10
6.769490  3.572637e+10
6.781889  3.605946e+10
6.794287  3.639477e+10
6.806685  3.673223e+10
6.819084  3.707181e+10
6.831482  3.741357e+10
6.843880  3.775760e+10
6.856279  3.810385e+10
6.868677  3.845216e+10
6.881075  3.880280e+10
6.893474  3.915567e+10
6.905872  3.951075e+10
6.918270  3.986809e+10
6.930669  4.022762e+10
6.943067  4.058952e+10
6.955465  4.095363e+10
6.967864  4.132000e+10
6.980262  4.168840e+10
6.992660  4.205947e+10
7.005059  4.243241e+10
7.017457  4.280829e+10
7.029855  4.318586e+10
7.042254  4.356602e+10
7.054652  4.394834e+10
7.067050  4.433320e+10
7.079449  4.472004e+10
7.091847  4.510965e+10
7.104245  4.550125e+10
7.116644  4.589543e+10
7.129042  4.629197e+10
7.141440  4.669070e+10
7.153839  4.709177e+10
7.166237  4.749544e+10
7.178635  4.790132e+10
7.191034  4.830966e+10
7.203432  4.872042e+10
7.215830  4.913356e+10
7.228229  4.954915e+10
7.240627  4.996706e+10
7.253025  5.038724e+10
7.265424  5.081024e+10
7.277822  5.123542e+10
7.290220  5.166335e+10
7.302619  5.209345e+10
7.315017  5.252606e+10
7.327415  5.296106e+10
7.339814  5.339831e+10
7.352212  5.383863e+10
7.364610  5.428089e+10
7.377009  5.472603e+10
7.389407  5.517371e+10
7.401805  5.562361e+10
7.414204  5.607617e+10
7.426602  5.653105e+10
7.439000  5.698877e+10
7.451399  5.744882e+10
7.463797  5.791119e+10
7.476195  5.837637e+10
7.488594  5.884410e+10
7.500992  5.931429e+10
7.513390  5.978712e+10
7.525789  6.026249e+10
7.538187  6.074045e+10
7.550585  6.122099e+10
7.562984  6.170398e+10
7.575382  6.218982e+10
7.587780  6.267824e+10
7.600179  6.316907e+10
7.612577  6.366272e+10
7.624975  6.415854e+10
7.637374  6.465735e+10
7.649772  6.515882e+10
7.662170  6.566282e+10
7.674569  6.616970e+10
7.686967  6.667886e+10
7.699365  6.719111e+10
7.711764  6.770578e+10
7.724162  6.822258e+10
7.736560  6.874293e+10
7.748959  6.926553e+10
7.761357  6.979056e+10
7.773755  7.031901e+10
7.786154  7.084961e+10
7.798552  7.138297e+10
7.810950  7.191917e+10
7.823349  7.245808e+10
7.835747  7.299967e+10
7.848145  7.354385e+10
7.860544  7.409103e+10
7.872942  7.464073e+10
7.885340  7.519310e+10
7.897739  7.574834e+10
7.910137  7.630662e+10
7.922535  7.686739e+10
7.934934  7.743084e+10
7.947332  7.799732e+10
7.959730  7.856628e+10
7.972129  7.913813e+10
7.984527  7.971285e+10
7.996925  8.029044e+10
8.009324  8.087069e+10
8.021722  8.145431e+10
8.034120  8.204001e+10
8.046519  8.262869e+10
8.058917  8.321978e+10
8.071315  8.381446e+10
8.083714  8.441168e+10
8.096112  8.501160e+10
8.108510  8.561492e+10
8.120909  8.622072e+10
8.133307  8.682891e+10
8.145705  8.744065e+10
8.158104  8.805507e+10
8.170502  8.867239e+10
8.182900  8.929238e+10
8.195299  8.991532e+10
8.207697  9.054172e+10
8.220095  9.116972e+10
8.232494  9.180161e+10
8.244892  9.243658e+10
8.257290  9.307427e+10
8.269689  9.371437e+10
8.282087  9.435790e+10
8.294485  9.500416e+10
8.306884  9.565347e+10
8.319282  9.630577e+10
8.331680  9.696072e+10
8.344079  9.761890e+10
8.356477  9.827998e+10
8.368875  9.894378e+10
8.381274  9.961077e+10
8.393672  1.002805e+11
8.406070  1.009537e+11
8.418469  1.016295e+11
8.430867  1.023090e+11
8.443265  1.029906e+11
8.455664  1.036753e+11
8.468062  1.043633e+11
8.480460  1.050541e+11
8.492859  1.057479e+11
8.505257  1.064452e+11
8.517655  1.071448e+11
8.530054  1.078481e+11
8.542452  1.085542e+11
8.554850  1.092634e+11
8.567249  1.099756e+11
8.579647  1.106898e+11
8.592045  1.114082e+11
8.604444  1.121298e+11
8.616842  1.128541e+11
8.629240  1.135816e+11
8.641639  1.143122e+11
8.654037  1.150458e+11
8.666435  1.157822e+11
8.678834  1.165220e+11
8.691232  1.172647e+11
8.703630  1.180107e+11
8.716029  1.187596e+11
8.728427  1.195118e+11
8.740825  1.202671e+11
8.753224  1.210255e+11
8.765622  1.217869e+11
8.778020  1.225517e+11
8.790419  1.233188e+11
8.802817  1.240902e+11
8.815215  1.248641e+11
8.827614  1.256410e+11
8.840012  1.264213e+11
8.852410  1.272050e+11
8.864809  1.279915e+11
8.877207  1.287812e+11
8.889605  1.295739e+11
8.902004  1.303707e+11
8.914402  1.311699e+11
8.926800  1.319723e+11
8.939199  1.327779e+11
8.951597  1.335860e+11
8.963995  1.343986e+11
8.976394  1.352135e+11
8.988792  1.360323e+11
9.001190  1.368540e+11
9.013589  1.376785e+11
9.025987  1.385066e+11
9.038385  1.393383e+11
9.050784  1.401723e+11
9.063182  1.410104e+11
9.075580  1.418509e+11
9.087979  1.426955e+11
9.100377  1.435429e+11
9.112775  1.443934e+11
9.125174  1.452476e+11
9.137572  1.461046e+11
9.149970  1.469650e+11
9.162369  1.478284e+11
9.174767  1.486961e+11
9.187165  1.495654e+11
9.199564  1.504389e+11
9.211962  1.513160e+11
9.224360  1.521967e+11
9.236759  1.530797e+11
9.249157  1.539660e+11
9.261555  1.548564e+11
9.273954  1.557492e+11
9.286352  1.566456e+11
9.298750  1.575454e+11
9.311149  1.584494e+11
9.323547  1.593560e+11
9.335945  1.602653e+11
9.348344  1.611785e+11
9.360742  1.620946e+11
9.373140  1.630146e+11
9.385539  1.639371e+11
9.397937  1.648640e+11
9.410335  1.657935e+11
9.422734  1.667270e+11
9.435132  1.676632e+11
9.447530  1.686033e+11
9.459929  1.695466e+11
9.472327  1.704928e+11
9.484725  1.714426e+11
9.497124  1.723959e+11
9.509522  1.733525e+11
9.521920  1.743126e+11
9.534319  1.752758e+11
9.546717  1.762426e+11
9.559115  1.772132e+11
9.571514  1.781861e+11
9.583912  1.791627e+11
9.596310  1.801427e+11
9.608709  1.811271e+11
9.621107  1.821143e+11
9.633505  1.831042e+11
9.645904  1.840980e+11
9.658302  1.850962e+11
9.670700  1.860959e+11
9.683099  1.871006e+11
9.695497  1.881083e+11
9.707895  1.891186e+11
9.720294  1.901338e+11
9.732692  1.911514e+11
9.745090  1.921734e+11
9.757489  1.931974e+11
9.769887  1.942258e+11
9.782285  1.952572e+11
9.794684  1.962927e+11
9.807082  1.973307e+11
9.819480  1.983726e+11
9.831879  1.994179e+11
9.844277  2.004672e+11
9.856675  2.015192e+11
9.869074  2.025753e+11
9.881472  2.036342e+11
9.893870  2.046975e+11
9.906269  2.057636e+11
9.918667  2.068332e+11
9.931065  2.079064e+11
9.943464  2.089831e+11
9.955862  2.100632e+11
9.968260  2.111469e+11
9.980659  2.122337e+11
9.993057  2.133244e+11
10.005455  2.144182e+11
10.017854  2.155165e+11
10.030252  2.166166e+11
10.042650  2.177218e+11
10.055049  2.188304e+11
10.067447  2.199413e+11
10.079845  2.210571e+11
10.092244  2.221756e+11
10.104642  2.232975e+11
10.117040  2.244241e+11
10.129439  2.255533e+11
10.141837  2.266852e+11
10.154235  2.278216e+11
10.166634  2.289612e+11
10.179032  2.301054e+11
10.191430  2.312525e+11
10.203829  2.324025e+11
10.216227  2.335564e+11
10.228625  2.347139e+11
10.241024  2.358756e+11
10.253422  2.370404e+11
10.265820  2.382084e+11
10.278219  2.393800e+11
10.290617  2.405557e+11
10.303015  2.417343e+11
10.315414  2.429171e+11
10.327812  2.441031e+11
10.340210  2.452926e+11
10.352609  2.464858e+11
10.365007  2.476825e+11
10.377405  2.488831e+11
10.389804  2.500871e+11
10.402202  2.512946e+11
10.414600  2.525057e+11
10.426999  2.537207e+11
10.439397  2.549385e+11
10.451795  2.561614e+11
10.464194  2.573853e+11
10.476592  2.586143e+11
10.488990  2.598486e+11
10.501389  2.610833e+11
10.513787  2.623245e+11
10.526185  2.635678e+11
10.538584  2.648143e+11
10.550982  2.660645e+11
10.563380  2.673188e+11
10.575779  2.685771e+11
10.588177  2.698393e+11
10.600575  2.711040e+11
10.612974  2.723735e+11
10.625372  2.736446e+11
10.637770  2.749214e+11
10.650169  2.762006e+11
10.662567  2.774839e+11
10.674965  2.787711e+11
10.687364  2.800616e+11
10.699762  2.813559e+11
10.712160  2.826538e+11
10.724559  2.839553e+11
10.736957  2.852600e+11
10.749355  2.865694e+11
10.761754  2.878814e+11
10.774152  2.891975e+11
10.786550  2.905168e+11
10.798949  2.918405e+11
10.811347  2.931672e+11
10.823745  2.944978e+11
10.836144  2.958338e+11
10.848542  2.971720e+11
10.860940  2.985119e+11
10.873339  2.998582e+11
10.885737  3.012065e+11
10.898135  3.025585e+11
10.910534  3.039144e+11
10.922932  3.052747e+11
10.935330  3.066386e+11
10.947729  3.080057e+11
10.960127  3.093775e+11
10.972525  3.107509e+11
10.984924  3.121302e+11
10.997322  3.135123e+11
11.009720  3.148969e+11
11.022119  3.162869e+11
11.034517  3.176798e+11
11.046915  3.190763e+11
11.059314  3.204772e+11
11.071712  3.218807e+11
11.084110  3.232890e+11
11.096509  3.246996e+11
11.108907  3.261153e+11
11.121305  3.275340e+11
11.133704  3.289569e+11
11.146102  3.303830e+11
11.158500  3.318132e+11
11.170899  3.332468e+11
11.183297  3.346843e+11
11.195695  3.361246e+11
11.208094  3.375696e+11
11.220492  3.390184e+11
11.232890  3.404706e+11
11.245289  3.419259e+11
11.257687  3.433857e+11
11.270085  3.448504e+11
11.282484  3.463173e+11
11.294882  3.477861e+11
11.307280  3.492609e+11
11.319679  3.507388e+11
11.332077  3.522192e+11
11.344475  3.537072e+11
11.356874  3.551974e+11
11.369272  3.566903e+11
11.381670  3.581861e+11
11.394069  3.596860e+11
11.406467  3.611901e+11
11.418865  3.626986e+11
11.431264  3.642099e+11
11.443662  3.657262e+11
11.456060  3.672442e+11
11.468459  3.687674e+11
11.480857  3.702932e+11
11.493255  3.718235e+11
11.505654  3.733577e+11
11.518052  3.748954e+11
11.530450  3.764373e+11
11.542849  3.779817e+11
11.555247  3.795315e+11
11.567645  3.810843e+11
11.580044  3.826402e+11
11.592442  3.842008e+11
11.604840  3.857638e+11
11.617239  3.873318e+11
11.629637  3.889037e+11
11.642035  3.904783e+11
11.654434  3.920574e+11
11.666832  3.936397e+11
11.679230  3.952261e+11
11.691629  3.968162e+11
11.704027  3.984119e+11
11.716425  4.000083e+11
11.728824  4.016076e+11
11.741222  4.032135e+11
11.753620  4.048235e+11
11.766019  4.064333e+11
11.778417  4.080508e+11
11.790815  4.096696e+11
11.803214  4.112952e+11
11.815612  4.129237e+11
11.828010  4.145533e+11
11.840409  4.161888e+11
11.852807  4.178292e+11
11.865205  4.194701e+11
11.877604  4.211171e+11
11.890002  4.227675e+11
11.902400  4.244220e+11
11.914799  4.260785e+11
11.927197  4.277396e+11
11.939595  4.294056e+11
11.951994  4.310737e+11
11.964392  4.327472e+11
11.976790  4.344234e+11
11.989189  4.361039e+11
12.001587  4.377875e+11
12.013985  4.394748e+11
12.026384  4.411667e+11
12.038782  4.428617e+11
12.051180  4.445603e+11
12.063579  4.462631e+11
12.075977  4.479696e+11
12.088375  4.496803e+11
12.100774  4.513943e+11
12.113172  4.531117e+11
12.125570  4.548336e+11
12.137969  4.565587e+11
12.150367  4.582864e+11
12.162765  4.600205e+11
12.175164  4.617576e+11
12.187562  4.634988e+11
12.199960  4.652412e+11
12.212359  4.669899e+11
12.224757  4.687402e+11
12.237155  4.704954e+11
12.249554  4.722565e+11
12.261952  4.740178e+11
12.274350  4.757857e+11
12.286749  4.775553e+11
12.299147  4.793317e+11
12.311545  4.811082e+11
12.323944  4.828897e+11
12.336342  4.846748e+11
12.348740  4.864631e+11
12.361139  4.882583e+11
12.373537  4.900544e+11
12.385935  4.918557e+11
12.398334  4.936614e+11
12.410732  4.954688e+11
12.423130  4.972795e+11
12.435529  4.990967e+11
12.447927  5.009155e+11
12.460325  5.027391e+11
12.472724  5.045665e+11
12.485122  5.063956e+11
12.497520  5.082309e+11
12.509919  5.100698e+11
12.522317  5.119116e+11
12.534715  5.137573e+11
12.547114  5.156073e+11
12.559512  5.174604e+11
12.571910  5.193175e+11
12.584309  5.211784e+11
12.596707  5.230440e+11
12.609105  5.249133e+11
12.621504  5.267828e+11
12.633902  5.286595e+11
12.646300  5.305403e+11
12.658699  5.324227e+11
12.671097  5.343107e+11
12.683495  5.362035e+11
12.695894  5.380956e+11
12.708292  5.399961e+11
12.720690  5.418967e+11
12.733089  5.438041e+11
12.745487  5.457158e+11
12.757885  5.476260e+11
12.770284  5.495433e+11
12.782682  5.514674e+11
12.795080  5.533928e+11
12.807479  5.553224e+11
12.819877  5.572537e+11
12.832275  5.591894e+11
12.844674  5.611292e+11
12.857072  5.630730e+11
12.869470  5.650188e+11
12.881869  5.669726e+11
12.894267  5.689272e+11
12.906665  5.708862e+11
12.919064  5.728479e+11
12.931462  5.748146e+11
12.943860  5.767846e+11
12.956259  5.787591e+11
12.968657  5.807357e+11
12.981055  5.827169e+11
12.993454  5.847029e+11
13.005852  5.866911e+11
13.018250  5.886852e+11
13.030649  5.906804e+11
13.043047  5.926802e+11
13.055445  5.946847e+11
13.067844  5.966923e+11
13.080242  5.987059e+11
13.092640  6.007207e+11
13.105039  6.027361e+11
13.117437  6.047600e+11
13.129835  6.067887e+11
13.142234  6.088188e+11
13.154632  6.108532e+11
13.167030  6.128904e+11
13.179429  6.149295e+11
13.191827  6.169748e+11
13.204225  6.190264e+11
13.216624  6.210772e+11
13.229022  6.231334e+11
13.241420  6.251946e+11
13.253819  6.272604e+11
13.266217  6.293285e+11
13.278615  6.313967e+11
13.291014  6.334739e+11
13.303412  6.355520e+11
13.315810  6.376357e+11
13.328209  6.397232e+11
13.340607  6.418135e+11
13.353005  6.439059e+11
13.365404  6.460033e+11
13.377802  6.481032e+11
13.390200  6.502085e+11
13.402599  6.523195e+11
13.414997  6.544302e+11
13.427395  6.565469e+11
13.439794  6.586671e+11
13.452192  6.607924e+11
13.464590  6.629182e+11
13.476989  6.650495e+11
13.489387  6.671841e+11
13.501785  6.693250e+11
13.514184  6.714665e+11
13.526582  6.736126e+11
13.538980  6.757631e+11
13.551379  6.779158e+11
13.563777  6.800738e+11
13.576175  6.822360e+11
13.588574  6.843978e+11
13.600972  6.865685e+11
13.613370  6.887411e+11
13.625769  6.909187e+11
13.638167  6.930979e+11
13.650565  6.952798e+11
13.662964  6.974680e+11
13.675362  6.996582e+11
13.687760  7.018508e+11
13.700159  7.040494e+11
13.712557  7.062540e+11
13.724955  7.084577e+11
13.737354  7.106687e+11
13.749752  7.128795e+11
13.762150  7.150991e+11
13.774549  7.173189e+11
13.786947  7.195442e+11
13.799345  7.217725e+11
13.811744  7.240030e+11
13.824142  7.262371e+11
13.836540  7.284795e+11
13.848939  7.307187e+11
13.861337  7.329681e+11
13.873735  7.352149e+11
13.886134  7.374725e+11
13.898532  7.397278e+11
13.910930  7.419876e+11
13.923329  7.442540e+11
13.935727  7.465235e+11
13.948125  7.487958e+11
13.960524  7.510727e+11
13.972922  7.533527e+11
13.985320  7.556361e+11
13.997719  7.579229e+11
14.010117  7.602120e+11
14.022515  7.625083e+11
14.034914  7.648064e+11
14.047312  7.671086e+11
14.059710  7.694144e+11
14.072109  7.717235e+11
14.084507  7.740341e+11
14.096905  7.763509e+11
14.109304  7.786703e+11
14.121702  7.809989e+11
14.134100  7.833245e+11
14.146499  7.856541e+11
14.158897  7.879880e+11
