# Wavelength [microns], Intensity [MJy.sr-1], Continuum [MJy.sr-1]
4.900400099999999703e+00 2.518139999999999930e+02 2.452146731800481234e+02
4.900876099999999624e+00 2.516049999999999898e+02 2.454491459078236062e+02
4.901352100000000434e+00 2.508830000000000098e+02 2.456935891192583767e+02
4.901828000000000074e+00 2.507429999999999950e+02 2.459479448744162084e+02
4.902303999999999995e+00 2.518149999999999977e+02 2.462123137976232101e+02
4.902779999999999916e+00 2.534449999999999932e+02 2.464866148156081067e+02
4.903255999999999837e+00 2.546320000000000050e+02 2.467708085862463463e+02
4.903731999999999758e+00 2.547319999999999993e+02 2.470648523757232056e+02
4.904207900000000286e+00 2.526419999999999959e+02 2.473685791846834832e+02
4.904683900000000207e+00 2.527889999999999873e+02 2.476819632634698110e+02
4.905159900000000128e+00 2.550140000000000100e+02 2.480047851841447937e+02
4.905635900000000049e+00 2.557019999999999982e+02 2.483367978457663696e+02
4.906111899999999970e+00 2.559070000000000107e+02 2.486776144992647062e+02
4.906587899999999891e+00 2.522640000000000100e+02 2.490268363500768203e+02
4.907063800000000420e+00 2.502630000000000052e+02 2.493838931381440602e+02
4.907539800000000341e+00 2.490579999999999927e+02 2.497481672365500174e+02
4.908015800000000262e+00 2.500070000000000050e+02 2.501187680807966274e+02
4.908491800000000183e+00 2.521129999999999995e+02 2.504948215340620266e+02
4.908967800000000103e+00 2.570760000000000218e+02 2.508751327317592370e+02
4.909443699999999744e+00 2.590179999999999723e+02 2.512583154478706149e+02
4.909919699999999665e+00 2.579519999999999982e+02 2.516432103440959906e+02
4.910395699999999586e+00 2.593100000000000023e+02 2.520282440789248426e+02
4.910871700000000395e+00 2.610860000000000127e+02 2.524118132164286408e+02
4.911347700000000316e+00 2.640629999999999882e+02 2.527923108365747282e+02
4.911823700000000237e+00 2.642819999999999823e+02 2.531680798899061813e+02
4.912299599999999877e+00 2.601870000000000118e+02 2.535373291556573179e+02
4.912775599999999798e+00 2.576610000000000014e+02 2.538984965929761017e+02
4.913251599999999719e+00 2.567749999999999773e+02 2.542497943873510451e+02
4.913727599999999640e+00 2.548149999999999977e+02 2.545895296972155961e+02
4.914203599999999561e+00 2.548600000000000136e+02 2.549160117479920871e+02
4.914679500000000090e+00 2.583340000000000032e+02 2.552275099070890860e+02
4.915155500000000011e+00 2.594689999999999941e+02 2.555225827639869465e+02
4.915631499999999932e+00 2.594449999999999932e+02 2.557996138688976657e+02
4.916107499999999852e+00 2.577989999999999782e+02 2.560570779835061899e+02
4.916583499999999773e+00 2.573410000000000082e+02 2.562936381874791323e+02
4.917059400000000302e+00 2.569639999999999986e+02 2.565080033964963491e+02
4.917535400000000223e+00 2.602579999999999814e+02 2.566990288569874110e+02
