# Grant et al. 2023 (https://ui.adsabs.harvard.edu/abs/2023ApJ...947L...6G/abstract)
#wavelength [micron],flux [mJy] 
4.966800093679922,96.0978535357959
4.967600093659712,95.2107573572896
4.968400093639502,86.75830961596645
4.969200093619293,82.7679878013138
4.970000093599083,83.10893329693674
4.970800093578873,84.6954978689548
4.9716000935586635,84.70969309615573
4.972400093538454,85.30554117647543
4.973200093518244,83.82418076728672
4.974000093498034,82.96326640091704
4.974800093477825,82.63953838783686
4.975600093457615,83.44136276824818
4.976400093437405,82.8541952109949
4.977200093417196,84.07681762944554
4.978000093396986,89.55028547721287
4.978800093376776,94.60876853732172
4.9796000933565665,94.6542853651796
4.980400093336357,88.49738332221379
4.981200093316147,84.67596073636328
4.982000093295937,83.68067072949749
4.982800093275728,84.127320192078
4.983600093255518,84.2810228088477
4.984400093235308,83.47442351272852
4.985200093215099,82.1588143845615
4.986000093194889,80.77365568503855
4.986800093174679,82.40532922762571
4.9876000931544695,83.13601366410967
4.98840009313426,83.31371690828234
4.98920009311405,83.23175033382424
4.99000009309384,89.39670691384279
4.990800093073631,95.74129488535283
4.991600093053421,94.32855760077952
4.992400093033211,88.47962379257919
4.993200093013002,83.82023804685456
4.994000092992792,84.23142023532193
4.994800092972582,84.87933593848835
4.9956000929523725,84.80587327023272
4.996400092932163,83.03127210896496
4.997200092911953,80.11315921614742
4.998000092891743,82.09210916120298
4.998800092871534,81.48734351488393
4.999600092851324,79.91400033351795
5.000400092831114,79.91739296362202
5.001200092810905,82.09965692267512
5.002000092790695,89.00275684094422
5.002800092770485,94.11755679662454
5.0036000927502755,94.99745515354242
5.004400092730066,89.55439005616248
5.005200092709856,85.23359798672755
5.006000092689646,83.87474817137175
5.006800092669437,80.55369260524988
5.007600092649227,82.70387739041534
5.008400092629017,81.54693436011782
5.009200092608808,81.15688731214394
5.010000092588598,81.05972084438538
5.010800092568388,82.6353950072996
5.0116000925481785,82.88616126727547
5.012400092527969,81.51169250110576
5.013200092507759,82.94467045617392
5.014000092487549,85.49836250692731
5.01480009246734,91.00176027449665
5.01560009244713,93.41287337344589
5.01640009242692,91.59476709059135
5.017200092406711,87.03511336314925
5.018000092386501,85.27288117673749
5.018800092366291,86.2597919298689
5.0196000923460815,85.43425630429323
5.020400092325872,84.79365249722586
5.021200092305662,83.1539972251881
5.022000092285452,80.97087091920254
5.022800092265243,81.27958314844342
5.023600092245033,81.51838046880968
5.024400092224823,81.66362168661057
5.025200092204614,82.52058046969755
5.026000092184404,83.15023559683051
5.026800092164194,86.77803729828497
5.0276000921439845,93.9612623248061
5.028400092123775,96.46288023984542
5.029200092103565,90.98917647357788
5.030000092083355,86.612194746007
5.030800092063146,85.41098650662096
5.031600092042936,83.91143801013166
5.032400092022726,81.71085280694022
5.033200092002517,81.64662216277361
5.034000091982307,82.89850604231718
5.034800091962097,82.78795183697359
5.0356000919418875,82.26210447652846
5.036400091921678,82.34864989152335
5.037200091901468,81.86997031201658
5.038000091881258,82.520076194889
5.038800091861049,84.38323001455066
5.039600091840839,89.18299764653094
5.040400091820629,91.91000279461618
5.04120009180042,91.38866715196241
5.04200009178021,87.03257202634745
5.04280009176,83.09507617302644
5.0436000917397905,83.4441259721069
5.044400091719581,82.0725224041243
5.045200091699371,85.06751060687066
5.046000091679161,83.78379674954586
5.046800091658952,82.88899723892919
5.047600091638742,83.26486517263825
5.048400091618532,83.18201068684843
5.049200091598323,83.52195931051236
5.050000091578113,82.56162962427165
5.050800091557903,82.54524431710102
5.0516000915376935,84.34991331858187
5.052400091517484,88.8823968458732
5.053200091497274,91.97550000335777
5.054000091477064,90.71013781079752
5.054800091456855,85.28132543527192
5.055600091436645,84.2911702879162
5.056400091416435,85.39678095951338
5.057200091396226,85.9001762287717
5.058000091376016,81.1758645911342
5.058800091355806,81.23274212262905
5.0596000913355965,81.6765370162597
5.060400091315387,83.13840879381355
5.061200091295177,82.62082176204953
5.062000091274967,82.22883179498847
5.062800091254758,82.53415340107452
5.063600091234548,82.5895779013614
5.064400091214338,83.2411461776769
5.065200091194129,86.03368622389449
5.066000091173919,90.15016900100461
5.066800091153709,90.44236580302514
5.0676000911334995,87.35534244080748
5.06840009111329,84.83236166561349
5.06920009109308,82.96883234360782
5.07000009107287,82.13664869580268
5.070800091052661,81.30814819291484
5.071600091032451,81.95557077370023
5.072400091012241,82.3414282734528
5.073200090992032,80.69491078961576
5.074000090971822,81.31346529531379
5.074800090951612,81.30870295802738
5.0756000909314025,81.5499833486264
5.076400090911193,83.03434656499408
5.077200090890983,83.09962426562876
5.078000090870773,85.43474216475035
5.078800090850564,89.9849590111561
5.079600090830354,90.78885444990773
5.080400090810144,88.57916439029334
5.081200090789935,85.84031927560366
5.082000090769725,84.3019840954816
5.082800090749515,84.03257678081906
5.0836000907293055,83.82016721880514
5.084400090709096,83.09464055205193
5.085200090688886,83.55143998836013
5.086000090668676,82.2394062331716
5.086800090648467,81.71072622328727
5.087600090628257,81.60293680891043
5.088400090608047,80.55439941081303
5.089200090587838,80.94436901602708
5.090000090567628,81.80921816254823
5.090800090547418,83.22811772313887
5.0916000905272085,88.05620642631887
5.092400090506999,89.59101178182131
5.093200090486789,88.9144753192824
5.094000090466579,84.38687327180901
5.09480009044637,81.17837344959092
5.09560009042616,80.89288436153718
5.09640009040595,81.81360580142113
5.097200090385741,82.7644477384262
5.098000090365531,81.2775101988763
5.098800090345321,81.96352118815203
5.0996000903251115,82.58176980387333
5.100400090304902,82.50571666449095
5.101200090284692,81.46474108651178
5.102000090264482,82.20060487209334
5.102800090244273,81.35935867934629
5.103600090224063,81.4867542155979
5.104400090203853,84.62299331241968
5.105200090183644,87.870579418928
5.106000090163434,89.75253796112044
5.106800090143224,88.329694093485
5.1076000901230145,84.2606757891898
5.108400090102805,83.88413907745537
5.109200090082595,82.1594120009025
5.110000090062385,81.80430836873354
5.110800090042176,82.55711100550127
5.111600090021966,82.48841188659539
5.112400090001756,81.76165703355578
5.113200089981547,82.02712044775005
5.114000089961337,82.85594562584302
5.114800089941127,84.00766155557478
5.1156000899209175,84.68816843676808
5.116400089900708,84.0482263391453
5.117200089880498,84.24649146002426
5.118000089860288,85.98854017628446
5.118800089840079,88.57041081763175
5.119600089819869,89.23236961836449
5.120400089799659,84.7347816783857
5.12120008977945,85.35827341580196
5.12200008975924,84.76431662031865
5.12280008973903,84.40628980563272
5.1236000897188205,85.01593148318537
5.124400089698611,84.62176751206881
5.125200089678401,85.58086863828913
5.126000089658191,87.52253136360659
5.126800089637982,89.54807985407018
5.127600089617772,90.75490724356732
5.128400089597562,91.11141423154533
5.129200089577353,90.6184629645797
5.130000089557143,88.7222998510244
5.130800089536933,87.31925048121742
5.1316000895167235,88.45978515501548
5.132400089496514,90.5628259708009
5.133200089476304,89.541801824925
5.134000089456094,86.63301346491328
5.134800089435885,82.92618067675996
5.135600089415675,82.42000101432419
5.136400089395465,82.59232497795807
5.137200089375256,83.19185895543576
5.138000089355046,84.82170985085723
5.138800089334836,84.25409442223369
5.1396000893146265,83.7131751514421
5.140400089294417,83.82053796314334
5.141200089274207,83.58976680553232
5.142000089253997,81.79594423275691
5.142800089233788,81.50698146770553
5.143600089213578,77.33653678165118
5.144400089193368,74.68113275958153
5.145200089173159,76.29217567026568
5.146000089152949,80.87720211130618
5.146800089132739,89.44539577104247
5.1476000891125295,89.12440214391897
5.14840008909232,85.7863802293993
5.14920008907211,83.68157033951489
5.1500000890519,83.62365798547519
5.150800089031691,83.42356231153288
5.151600089011481,82.80877481228701
5.152400088991271,81.85730788945882
5.153200088971062,82.76215893319198
5.154000088950852,83.48944733578996
5.154800088930642,83.14816670104928
5.1556000889104325,81.5802191425617
5.156400088890223,82.06696150695576
5.157200088870013,82.34510071689498
5.158000088849803,81.89589937336217
5.158800088829594,83.09884636587685
5.159600088809384,85.2445507373443
5.160400088789174,86.9740394355781
5.161200088768965,85.04376993355623
5.162000088748755,81.78854951018396
5.162800088728545,81.43795464104312
5.1636000887083355,82.78067167410674
5.164400088688126,82.06729521073882
5.165200088667916,81.72390104396813
5.166000088647706,81.34782914078326
5.166800088627497,80.59987502204622
5.167600088607287,80.30472221158986
5.168400088587077,79.89844597980094
5.169200088566868,80.52397402047801
5.170000088546658,81.48569773086071
5.170800088526448,83.11758577773254
5.1716000885062385,82.6286453219363
5.172400088486029,83.93108785899472
5.173200088465819,85.58165303358766
5.174000088445609,85.90942641643966
5.1748000884254,86.09665869397335
5.17560008840519,84.73252991334424
5.17640008838498,82.28624038146279
5.177200088364771,81.23390473744155
5.178000088344561,82.02171582683135
5.178800088324351,81.6887676640093
5.1796000883041415,80.6767517262146
5.180400088283932,80.37452034480906
5.181200088263722,80.5054947718175
5.182000088243512,80.70396488625873
5.182800088223303,81.49351125259517
5.183600088203093,81.85336956448886
5.184400088182883,80.98844176569455
5.185200088162674,81.0619634952452
5.186000088142464,82.72573461186133
5.186800088122254,82.82418600708502
5.1876000881020445,82.81886265536473
5.188400088081835,83.52455358132467
5.189200088061625,84.24039483585604
5.190000088041415,83.23249352330552
5.190800088021206,81.32765085443236
5.191600088000996,80.36439932938055
5.192400087980786,80.42467691558261
5.193200087960577,81.00066535871042
5.194000087940367,81.74241967396704
5.194800087920157,80.65083352633027
5.1956000878999475,80.75905253949068
5.196400087879738,80.47582407180768
5.197200087859528,80.4122398225244
5.198000087839318,80.31873128137191
5.198800087819109,80.81889133325934
5.199600087798899,83.11741586412815
5.200400087778689,84.21412279596609
5.20120008775848,84.05332057648121
5.20200008773827,84.89220916108754
5.20280008771806,85.37128751503487
5.2036000876978505,84.30998388693959
5.204400087677641,82.35169921738327
5.205200087657431,82.21726486774892
5.206000087637221,82.23388617325668
5.206800087617012,82.59952641026831
5.207600087596802,81.57182389748694
5.208400087576592,81.9858625493064
5.209200087556383,83.15538490303736
5.210000087536173,82.90185523511161
5.210800087515963,81.38328199465381
5.2116000874957535,80.77161801277538
5.212400087475544,82.03844405618864
5.213200087455334,83.63396647284502
5.214000087435124,85.35549102333546
5.214800087414915,83.97736761825226
5.215600087394705,82.94226357462291
5.216400087374495,82.3224517206056
5.217200087354286,83.30282641446571
5.218000087334076,84.21443171902709
5.218800087313866,83.86927601103986
5.2196000872936565,82.71024708814141
5.220400087273447,83.37346134836194
5.221200087253237,84.04479721079582
5.222000087233027,88.31917062084064
5.222800087212818,81.79329837370493
5.223600087192608,83.7476376557997
5.224400087172398,82.19208019811978
5.225200087152189,80.66911709793969
5.226000087131979,80.63598897678081
5.226800087111769,81.68111814690225
5.2276000870915595,81.19279950307136
5.22840008707135,81.3473290098908
5.22920008705114,81.5870533590783
5.2300000870309304,80.61061074880813
5.230800087010721,81.12587298586823
5.231600086990511,81.33600441131135
5.232400086970301,82.15656997627968
5.233200086950092,82.79321668386306
5.234000086929882,82.079585684798
5.234800086909672,82.34535034102328
5.2356000868894625,82.95865596019202
5.236400086869253,82.36106028100754
5.237200086849043,81.90561260217949
5.2380000868288334,81.03203608741016
5.238800086808624,80.35085330960938
5.239600086788414,79.92400895904443
5.240400086768204,81.92397982917991
5.241200086747995,83.40718149803459
5.242000086727785,82.03284661965509
5.242800086707575,80.67405290658016
5.2436000866873655,80.84428587713352
5.244400086667156,80.66554265406081
5.245200086646946,79.85181336378741
5.2460000866267364,80.64877457984197
5.246800086606527,82.12695038507661
5.247600086586317,82.01031484706917
5.248400086566107,81.3283261010516
5.249200086545898,81.36437241626057
5.250000086525688,82.44093470225081
5.250800086505478,82.43084168179219
5.2516000864852685,81.75823813085464
5.252400086465059,80.49799712135572
5.253200086444849,79.7405357017406
5.2540000864246394,79.9544585610044
5.25480008640443,80.94085390234274
5.25560008638422,80.42479953724856
5.25640008636401,80.1690900168066
5.257200086343801,82.10730168309007
5.258000086323591,84.21093071468322
5.258800086303381,84.40399838303892
5.2596000862831715,83.18818720702588
5.260400086262962,81.79642161609846
5.261200086242752,81.52970088976434
5.2620000862225424,82.3031399724969
5.262800086202333,83.33250495844953
5.263600086182123,83.51136186560473
5.264400086161913,83.23357038352762
5.265200086141704,82.29402303753845
5.266000086121494,81.05339333459325
5.266800086101284,80.25149919694805
5.2676000860810746,80.85229753209774
5.268400086060865,81.14726119594675
5.269200086040655,81.12693316588397
5.2700000860204455,82.20468795328453
5.270800086000236,83.6535872719485
5.271600085980026,82.52116581114736
5.272400085959816,82.49332473913887
5.273200085939607,81.62730212758106
5.274000085919397,81.08779395985694
5.274800085899187,82.75311422705965
5.2756000858789776,85.0613674471903
5.276400085858768,85.29542073603218
5.277200085838558,86.04535896678595
5.2780000858183485,84.6276575159492
5.278800085798139,83.59882435940774
5.279600085777929,83.27869842718121
5.280400085757719,82.51383668320456
5.28120008573751,82.20582462664728
5.2820000857173,80.59975729313014
5.28280008569709,80.57868727301306
5.2836000856768806,81.65082109772732
5.284400085656671,82.23258983358653
5.285200085636461,81.78517198650061
5.2860000856162515,79.92606276933482
5.286800085596042,79.90595349032328
5.287600085575832,80.7500969301288
5.288400085555622,81.35271145791154
5.289200085535413,80.87075209158616
5.290000085515203,81.17056942610428
5.290800085494993,82.55816015336445
5.2916000854747836,84.72076405969786
5.292400085454574,84.64540171362164
5.293200085434364,84.08917988945208
5.2940000854141545,81.7308364867937
5.294800085393945,78.44207410284844
5.295600085373735,78.94478778053859
5.296400085353525,79.97107270937329
5.297200085333316,80.91905524445181
5.298000085313106,81.10117473451577
5.298800085292896,81.77284246641972
5.299600085272687,81.10475344311936
5.300400085252477,80.76608531134502
5.301200085232267,80.93551965996468
5.3020000852120575,80.63769033730051
5.302800085191848,80.75133241702576
5.303600085171638,81.15550586403307
5.304400085151428,82.09626551854464
5.305200085131219,82.19342582276929
5.306000085111009,82.28407505290738
5.306800085090799,81.54516053961567
5.30760008507059,81.77052001356903
5.30840008505038,80.5344747434458
5.30920008503017,80.49406312687258
5.3100000850099605,80.21279177964665
5.310800084989751,79.92588065302407
5.311600084969541,82.48306376645021
5.312400084949331,81.85355069607517
5.313200084929122,84.58181096105328
5.314000084908912,82.23202247736558
5.314800084888702,83.64165140511396
5.315600084868493,81.68788642830972
5.316400084848283,80.8071723531759
5.317200084828073,81.23984817801463
5.3180000848078635,80.53845935708208
5.318800084787654,80.21208684395414
5.319600084767444,81.80537418687152
5.320400084747234,84.48049469739816
5.321200084727025,86.60637743251932
5.322000084706815,86.43696511874533
5.322800084686605,83.61147098434127
5.323600084666396,81.89765340408398
5.324400084646186,82.32789057510242
5.325200084625976,81.92485651643148
5.3260000846057665,80.56825999510764
5.326800084585557,80.1161873383818
5.327600084565347,80.77014317459535
5.328400084545137,80.82349203283952
5.329200084524928,80.35813217111324
5.330000084504718,80.77766906101935
5.330800084484508,80.8405088814929
5.331600084464299,80.83147939340505
5.332400084444089,81.64018462837171
5.333200084423879,82.14244315606739
5.3340000844036695,81.81761299203342
5.33480008438346,81.69044156675285
5.33560008436325,81.11980072132295
5.33640008434304,78.2585427076282
5.337200084322831,77.16875348399552
5.338000084302621,79.69842044860235
5.338800084282411,80.98292515744977
5.339600084262202,80.11524367828447
5.340400084241992,80.19363542275994
5.341200084221782,80.30942734911793
5.3420000842015725,80.24903813793337
5.342800084181363,80.1744494930081
5.343600084161153,80.65955841104861
5.344400084140943,81.54123320766388
5.345200084120734,82.69063576647645
5.346000084100524,83.092498564535
5.346800084080314,81.48697888417578
5.347600084060105,81.72564231425662
5.348400084039895,82.80409077550281
5.349200084019685,84.000783901649
5.3500000839994755,84.57824860987773
5.350800083979266,84.35799204335368
5.351600083959056,82.81640519758528
5.352400083938846,83.12794609477643
5.353200083918637,82.84666660723121
5.354000083898427,83.80123620099187
5.354800083878217,82.56628302636219
5.355600083858008,80.79329664702257
5.356400083837798,81.37477895203685
5.357200083817588,82.10067208429948
5.3580000837973785,82.08917511297804
5.358800083777169,82.26603262742107
5.359600083756959,82.55057031417189
5.360400083736749,81.2818722269549
5.36120008371654,80.53099752889096
5.36200008369633,79.50165787664464
5.36280008367612,79.7201519250431
5.363600083655911,81.91798150674951
5.364400083635701,83.29351099997783
5.365200083615491,83.49553070743444
5.3660000835952815,81.79583791653775
5.366800083575072,80.21321084408027
5.367600083554862,79.73921562579527
5.368400083534652,80.5748042674676
5.369200083514443,80.94718101362288
5.370000083494233,81.9105142534314
5.370800083474023,82.56994805881769
5.371600083453814,82.12487198199833
5.372400083433604,84.72697042867387
5.373200083413394,85.95771023786969
5.3740000833931845,85.03426780584206
5.374800083372975,83.96178072632121
5.375600083352765,82.31387375485852
5.376400083332555,82.44066236110463
5.377200083312346,83.21244846189806
5.378000083292136,82.07404151031817
5.378800083271926,81.76529574638525
5.379600083251717,82.08697176239166
5.380400083231507,83.213987525034
5.381200083211297,83.35635150793792
5.3820000831910875,82.88427738759356
5.382800083170878,82.40652531957339
5.383600083150668,82.6047126532566
5.384400083130458,81.63552762967625
5.385200083110249,76.77704468974468
5.386000083090039,78.33872299563116
5.386800083069829,80.12376067757272
5.38760008304962,81.32023622279938
5.38840008302941,80.82193051212364
5.3892000830092,81.85493381186566
5.3900000829889905,81.50315139897195
5.390800082968781,81.85412360890719
5.391600082948571,80.74152925412612
5.392400082928361,81.0004278963033
5.393200082908152,81.03845809585366
5.394000082887942,80.57926891124093
5.394800082867732,80.16041736972937
5.395600082847523,80.87762136504622
5.396400082827313,81.15640628989561
5.397200082807103,80.51226376344216
5.3980000827868935,81.08861020233108
5.398800082766684,81.50456388343322
5.399600082746474,82.84264651658037
5.400400082726264,82.02333037480538
5.401200082706055,81.92535573101732
5.402000082685845,81.22729789701175
5.402800082665635,80.23250828125296
5.403600082645426,80.06158483959445
5.404400082625216,79.84305568334904
5.405200082605006,80.08219871660158
5.4060000825847965,80.86334858172518
5.406800082564587,81.59540252071157
5.407600082544377,82.0677239364352
5.408400082524167,84.14245871862443
5.409200082503958,83.4995084507334
5.410000082483748,83.85337425925026
5.410800082463538,81.98480726480003
5.411600082443329,83.02004175569277
5.412400082423119,84.17353619967767
5.413200082402909,84.66424745263774
5.4140000823826995,82.00373797985787
5.41480008236249,81.66089550418248
5.41560008234228,81.94217822498574
5.41640008232207,82.82628079102155
5.417200082301861,84.11635765873017
5.418000082281651,85.3321146897472
5.418800082261441,85.94266677313409
5.419600082241232,84.01378593892903
5.420400082221022,83.26529920130758
5.421200082200812,83.45203248583427
5.4220000821806025,86.3908310446584
5.422800082160393,87.55653117654904
5.423600082140183,86.31291168430137
5.424400082119973,84.8905377403178
5.425200082099764,83.92901612142279
5.426000082079554,81.97777559014135
5.426800082059344,80.2903645024282
5.427600082039135,81.24229567261631
5.428400082018925,83.73317345727087
5.429200081998715,84.453135881177
5.4300000819785055,82.1639481737682
5.430800081958296,80.33376347595105
5.431600081938086,80.24262820065964
5.432400081917876,80.8376828968681
5.433200081897667,81.16390439983425
5.434000081877457,81.13487003715304
5.434800081857247,80.97912156139897
5.435600081837038,80.64234481581329
5.436400081816828,80.62104432938362
5.437200081796618,81.2829056380522
5.4380000817764085,80.81346539833714
5.438800081756199,80.19125715554858
5.439600081735989,79.31683248266793
5.440400081715779,80.19657764806138
5.44120008169557,81.57962652454303
5.44200008167536,82.16357588489855
5.44280008165515,82.13938831085338
5.443600081634941,82.23207310259097
5.444400081614731,82.04450190042449
5.445200081594521,81.5344444491608
5.4460000815743115,81.37958330666939
5.446800081554102,81.0234318606045
5.447600081533892,80.79458077268485
5.448400081513682,80.82364945879556
5.449200081493473,80.43462198863106
5.450000081473263,80.71942000682655
5.450800081453053,81.23884656037112
5.451600081432844,81.32222300712
5.452400081412634,80.58725125842983
5.453200081392424,80.85145208456932
5.4540000813722145,82.5033541634154
5.454800081352005,83.62915120010233
5.455600081331795,84.61667810965128
5.456400081311585,82.83573229420305
5.457200081291376,81.68026168814161
5.458000081271166,81.74426646469462
5.458800081250956,81.26392813378335
5.459600081230747,80.96323619491257
5.460400081210537,80.97222512810777
5.461200081190327,81.02537410590747
5.4620000811701175,81.16518255917325
5.462800081149908,81.12931634760652
5.463600081129698,82.84042141450256
5.464400081109488,84.83004416609053
5.465200081089279,84.23503916521955
5.466000081069069,82.0538868468509
5.466800081048859,82.23956312275207
5.46760008102865,81.79648701980372
5.46840008100844,81.68861706417138
5.46920008098823,81.31674157918836
5.4700000809680205,80.95774474318374
5.470800080947811,81.20952272489181
5.471600080927601,82.61256923991364
5.472400080907391,80.05759994069997
5.473200080887182,80.15100184692663
5.474000080866972,80.52334104477046
5.474800080846762,80.44582641520196
5.475600080826553,80.66942742592589
5.476400080806343,80.5105587893502
5.477200080786133,81.8056621546587
5.4780000807659235,85.0051212307472
5.478800080745714,87.85919443974147
5.479600080725504,87.66427439646168
5.480400080705294,84.15038610429637
5.481200080685085,80.42075661772378
5.482000080664875,80.00772292357243
5.482800080644665,79.9011593366783
5.483600080624456,80.09983138713002
5.484400080604246,80.71837129901114
5.485200080584036,81.09826207938282
5.4860000805638265,81.66872776553231
5.486800080543617,82.2117181304183
5.487600080523407,81.90460167142157
5.488400080503197,81.5402877522839
5.489200080482988,81.02102398331822
5.490000080462778,81.04295725567611
5.490800080442568,80.01545322140912
5.491600080422359,80.4820883177563
5.492400080402149,80.95703746195916
5.493200080381939,80.65096002512148
5.4940000803617295,79.04203497519725
5.49480008034152,79.8088834783575
5.49560008032131,79.7442473997294
5.4964000803011,81.01664078508132
5.497200080280891,79.59679014438903
5.498000080260681,80.09465508519094
5.498800080240471,80.39218917793812
5.499600080220262,79.82354598281431
5.500400080200052,80.62474354783132
5.501200080179842,82.39339842626372
5.5020000801596325,85.48920985777117
5.502800080139423,87.41587396293428
5.503600080119213,86.33037600294669
5.504400080099003,83.6246073836888
5.505200080078794,81.82389059653676
5.506000080058584,80.90389429109428
5.506800080038374,80.8453171178582
5.507600080018165,80.74131440271042
5.508400079997955,81.5763636916855
5.509200079977745,81.75203269668782
5.5100000799575355,80.65901758164519
5.510800079937326,81.25025746759988
5.511600079917116,81.81584034465675
5.512400079896906,81.0161238286357
5.513200079876697,80.92300467232165
5.514000079856487,81.40104988427329
5.514800079836277,81.3010592292693
5.515600079816068,82.04872923114124
5.516400079795858,81.852298520151
5.517200079775648,82.54613537232909
5.5180000797554385,84.35576190134117
5.518800079735229,84.70165282328684
5.519600079715019,84.21601244417833
5.520400079694809,82.51921453217699
5.5212000796746,82.1283629802841
5.52200007965439,83.24966979496674
5.52280007963418,84.56914391615224
5.523600079613971,86.57158465568142
5.524400079593761,83.36793197203836
5.525200079573551,81.65768997050004
5.5260000795533415,80.75166611940558
5.526800079533132,81.56599421398064
5.527600079512922,81.65866258325757
5.528400079492712,80.84366633073347
5.529200079472503,81.54407839932641
5.530000079452293,82.5153780388718
5.530800079432083,83.140613715974
5.531600079411874,83.75986314470326
5.532400079391664,83.58572866674322
5.533200079371454,81.90330215156759
5.5340000793512445,80.7565847427324
5.534800079331035,81.45318936067551
5.535600079310825,83.92070085165082
5.536400079290615,87.05655185934951
5.537200079270406,82.15008435931867
5.538000079250196,82.9789725946226
5.538800079229986,83.03304309716461
5.539600079209777,81.58706199183818
5.540400079189567,81.29840080926773
5.541200079169357,80.09497263802562
5.5420000791491475,79.9035658546493
5.542800079128938,79.14655575059057
5.543600079108728,79.17354667563112
5.544400079088518,80.07064060646158
5.545200079068309,81.48112060941038
5.546000079048099,81.04545698851807
5.546800079027889,81.05824990493548
5.54760007900768,82.6852269078337
5.54840007898747,84.65802184766001
5.54920007896726,84.96868850256907
5.5500000789470505,84.20433378389852
5.550800078926841,85.2852255383373
5.551600078906631,86.4586234507261
5.552400078886421,86.64951035406723
5.553200078866212,83.94467599560923
5.554000078846002,80.9880807684166
5.554800078825792,80.07897600415909
5.555600078805583,81.17637713095664
5.556400078785373,82.65155496801293
5.557200078765163,82.9771719532018
5.5580000787449535,82.24546269214521
5.558800078724744,81.49448771057953
5.559600078704534,81.49937783046732
5.560400078684324,82.57038238355081
5.561200078664115,82.16336784553071
5.562000078643905,81.27474810847258
5.562800078623695,80.68895723137045
5.563600078603486,81.67496529510595
5.564400078583276,82.27835582887319
5.565200078563066,83.47918999802405
5.5660000785428565,85.68081428525792
5.566800078522647,86.08662900373096
5.567600078502437,87.03022683091969
5.568400078482227,86.96268036761602
5.569200078462018,84.7753011416943
5.570000078441808,83.45524729780257
5.570800078421598,82.43930470832983
5.571600078401389,82.5748330765273
5.572400078381179,81.72238382508768
5.573200078360969,80.03078173472156
5.5740000783407595,80.07768300375183
5.57480007832055,80.80435346979247
5.57560007830034,80.39495827693239
5.57640007828013,81.04324618719153
5.577200078259921,83.56209703558864
5.578000078239711,86.55127275133064
5.578800078219501,86.05553141115773
5.579600078199292,84.07531085264691
5.580400078179082,81.35448431374829
5.581200078158872,80.54605132648035
5.5820000781386625,80.07973997762647
5.582800078118453,82.56221173499536
5.583600078098243,84.78974175574295
5.584400078078033,85.5182856474597
5.585200078057824,82.9855329803762
5.586000078037614,81.45801427303626
5.586800078017404,82.34521372015682
5.587600077997195,82.52859842558428
5.588400077976985,80.879927718236
